gene	mean	median	longest_isoform	merged
ENSG00000212156.1	102	102	102	102
ENSG00000296365.1	523	523	546	941
ENSG00000234556.2	1005	854	1736	2413
ENSG00000294151.1	1388	1388	1388	1388
ENSG00000234170.7	1038	953	1543	4747
ENSG00000237500.1	332	332	332	332
ENSG00000235281.3	1260	1520	1619	4639
ENSG00000305003.1	419	419	419	419
ENSG00000308534.1	856	856	1060	1409
ENSG00000286858.1	1974	1974	1974	1974
ENSG00000295558.1	1126	1126	1126	1126
ENSG00000231743.1	421	421	421	421
ENSG00000298297.1	874	964	1160	1872
ENSG00000234182.2	1163	1163	1163	1163
ENSG00000299835.1	1600	1600	1600	1600
ENSG00000310406.1	565	565	565	565
ENSG00000308946.1	441	441	490	534
ENSG00000287560.2	1103	1103	1702	2206
ENSG00000289597.2	420	447	509	637
ENSG00000273001.2	1303	1288	1482	3566
ENSG00000306656.1	1376	1376	1376	1376
ENSG00000067057.19	2862	2780	3265	4411
ENSG00000306702.1	528	528	528	528
ENSG00000278419.1	447	447	447	447
ENSG00000107959.17	3170	3285	3487	3560
ENSG00000237399.7	3998	3998	3998	3998
ENSG00000288566.1	800	800	800	800
ENSG00000236968.2	848	676	1235	1962
ENSG00000226762.6	2610	2361	3169	5818
ENSG00000294691.1	454	454	454	454
ENSG00000227338.3	1309	1309	1309	1859
ENSG00000294649.1	1366	1279	2114	3149
ENSG00000287428.1	1364	1364	1364	1364
ENSG00000302051.1	1142	1142	1214	1943
ENSG00000304184.1	367	367	367	367
ENSG00000302083.1	871	871	871	871
ENSG00000286610.2	1302	1285	2472	8445
ENSG00000302066.1	387	387	387	387
ENSG00000289882.2	990	990	1050	1779
ENSG00000233321.5	1441	1301	2103	6913
ENSG00000302130.1	319	319	319	319
ENSG00000302116.1	436	436	436	436
ENSG00000302097.1	385	385	385	385
ENSG00000236892.3	775	775	874	1287
ENSG00000296125.1	838	838	838	838
ENSG00000296145.1	566	566	566	566
ENSG00000296170.1	873	743	1727	2777
ENSG00000302824.1	1542	1542	1542	1542
ENSG00000298480.1	558	558	573	692
ENSG00000304831.1	663	663	663	663
ENSG00000304971.1	215	215	215	215
ENSG00000229672.4	861	759	1609	4718
ENSG00000302901.1	487	431	731	988
ENSG00000303648.1	414	414	414	414
ENSG00000303616.1	548	523	600	1122
ENSG00000067082.15	3765	4537	4590	5976
ENSG00000298309.1	380	380	380	380
ENSG00000298322.1	344	344	344	344
ENSG00000288755.2	995	995	1039	1494
ENSG00000294123.1	547	547	547	547
ENSG00000295332.1	1100	1100	1100	1100
ENSG00000287175.1	1090	1090	1090	1090
ENSG00000230573.2	530	530	536	812
ENSG00000307524.1	460	460	460	460
ENSG00000300219.1	411	411	463	463
ENSG00000303926.1	780	780	780	780
ENSG00000303836.1	511	510	546	1025
ENSG00000303862.1	594	594	594	594
ENSG00000226005.7	992	730	1764	3672
ENSG00000295787.1	728	728	728	728
ENSG00000304847.1	810	810	1050	1500
ENSG00000274809.1	100	100	100	100
ENSG00000227101.3	1232	1205	1535	3520
ENSG00000310086.1	333	333	333	333
ENSG00000236990.2	1904	1904	2287	3808
ENSG00000305807.1	1055	1124	1378	2698
ENSG00000305321.1	496	496	496	496
ENSG00000309009.1	1340	1483	1595	1722
ENSG00000309028.1	1778	1778	1778	1778
ENSG00000309046.1	449	449	449	449
ENSG00000233117.5	2701	1999	6300	11585
ENSG00000309509.1	1757	1757	1757	1757
ENSG00000309529.1	1070	1070	1070	1070
ENSG00000297481.1	690	690	690	690
ENSG00000295679.1	814	766	1149	1798
ENSG00000224382.3	2614	2614	2895	3069
ENSG00000230096.1	691	691	691	691
ENSG00000307724.1	1044	1044	1044	1044
ENSG00000287246.2	1031	863	1756	3187
ENSG00000207124.1	106	106	106	106
ENSG00000231298.9	1219	1189	2393	5608
ENSG00000296389.1	1040	1040	1040	1040
ENSG00000225269.4	1301	1076	2620	4755
ENSG00000296411.1	467	467	467	467
ENSG00000287023.3	1572	1547	2069	5223
ENSG00000296335.1	723	723	945	1331
ENSG00000296377.1	1185	1185	1185	1185
ENSG00000165568.18	1101	974	1613	1679
ENSG00000304798.1	622	622	845	1166
ENSG00000304775.1	1214	1329	1396	3483
ENSG00000151631.8	983	983	983	983
ENSG00000304813.1	264	264	264	264
ENSG00000304836.1	588	588	588	588
ENSG00000238840.1	133	133	133	133
ENSG00000187134.14	3700	3700	6543	6915
ENSG00000151632.18	1931	1481	3215	3922
ENSG00000224251.6	425	425	425	425
ENSG00000239148.1	133	133	133	133
ENSG00000196139.14	1187	1186	1405	1610
ENSG00000304878.1	300	300	300	300
ENSG00000304857.1	700	700	700	700
ENSG00000239142.1	136	136	136	136
ENSG00000225418.1	609	609	609	609
ENSG00000264006.9	869	869	1247	1315
ENSG00000198610.11	1303	1303	1414	1414
ENSG00000228291.1	574	574	574	574
ENSG00000287848.1	1224	1224	1224	1224
ENSG00000231039.3	1409	1409	1409	1409
ENSG00000224034.2	819	819	819	819
ENSG00000291045.2	1238	1195	1471	4385
ENSG00000215267.10	895	895	895	895
ENSG00000297069.1	415	415	415	415
ENSG00000298384.1	155	155	155	155
ENSG00000293782.1	346	346	346	346
ENSG00000223987.1	435	435	435	435
ENSG00000296083.1	837	837	837	837
ENSG00000280450.1	627	627	627	627
ENSG00000178473.7	1243	1243	1243	1243
ENSG00000178462.12	1649	1649	1793	1793
ENSG00000173848.19	3621	3621	3989	4237
ENSG00000288922.3	1797	1810	2715	6733
ENSG00000295496.1	1151	1151	1151	1151
ENSG00000178372.8	874	874	874	874
ENSG00000205488.10	4659	4659	8739	8960
ENSG00000178363.5	1811	1811	1811	1811
ENSG00000256462.1	595	595	595	595
ENSG00000300250.1	1266	1266	1266	1266
ENSG00000287566.2	2218	1387	4216	4261
ENSG00000287235.2	862	501	2357	3281
ENSG00000242147.4	1007	1033	1408	4497
ENSG00000308058.1	979	979	979	979
ENSG00000308038.1	1322	1322	1322	1322
ENSG00000228685.1	196	196	196	196
ENSG00000240577.3	293	293	293	293
ENSG00000196372.13	2717	2717	2717	2717
ENSG00000108021.22	8265	8699	8976	9366
ENSG00000226647.2	736	736	736	736
ENSG00000057608.18	2218	2218	2297	2298
ENSG00000270427.1	788	788	788	788
ENSG00000272764.1	276	276	276	276
ENSG00000134461.16	1982	1646	2734	2757
ENSG00000240180.1	489	489	489	489
ENSG00000134452.20	3630	3640	3702	3898
ENSG00000232807.3	3486	3486	3486	3486
ENSG00000134470.21	1100	1041	1850	2908
ENSG00000300557.1	994	994	994	994
ENSG00000134460.19	1519	1006	3218	3218
ENSG00000251922.1	141	141	141	141
ENSG00000229664.1	480	480	480	480
ENSG00000214015.3	405	405	405	405
ENSG00000134453.16	3513	3513	3751	3911
ENSG00000309520.1	442	442	462	657
ENSG00000309490.1	1130	1140	1351	1685
ENSG00000309505.1	401	401	401	401
ENSG00000309556.1	810	810	810	810
ENSG00000309541.1	807	807	807	807
ENSG00000170525.21	2829	2181	4524	5444
ENSG00000201581.1	318	318	318	318
ENSG00000263628.1	82	82	82	82
ENSG00000283634.1	56	56	56	56
ENSG00000213994.4	462	462	524	733
ENSG00000238366.1	101	101	101	101
ENSG00000302099.1	893	893	893	893
ENSG00000302151.1	658	658	658	658
ENSG00000215244.5	1750	1643	3086	5316
ENSG00000302118.1	500	500	500	500
ENSG00000226705.1	890	890	890	890
ENSG00000302173.1	1135	1135	1135	1135
ENSG00000212743.2	2447	2447	2447	2447
ENSG00000302067.1	817	865	946	1656
ENSG00000289934.1	740	740	740	740
ENSG00000302136.1	620	620	620	620
ENSG00000065675.16	3191	3224	3255	3285
ENSG00000288915.2	575	394	937	942
ENSG00000237943.8	1422	1377	1802	3390
ENSG00000225948.3	3470	3470	3470	3470
ENSG00000223784.3	1517	1266	3135	12272
ENSG00000289892.2	1708	1708	1708	1708
ENSG00000307985.1	651	651	713	1089
ENSG00000281186.3	990	990	990	990
ENSG00000307964.1	1062	1062	1062	1062
ENSG00000287277.3	3132	2451	10602	20524
ENSG00000307943.1	1166	1166	1397	1953
ENSG00000308079.1	436	436	436	436
ENSG00000308039.1	414	414	414	414
ENSG00000223581.3	736	736	736	736
ENSG00000270811.1	117	117	117	117
ENSG00000198879.13	4170	3289	8056	10136
ENSG00000235141.1	185	185	185	185
ENSG00000295051.1	329	329	329	329
ENSG00000308334.1	1911	1911	1911	1911
ENSG00000278982.1	1869	1869	1869	1869
ENSG00000289239.3	843	843	843	843
ENSG00000232591.4	2800	2800	2800	2800
ENSG00000296059.1	427	427	427	427
ENSG00000296025.1	1394	1394	1411	2562
ENSG00000207453.1	107	107	107	107
ENSG00000296042.1	487	487	487	487
ENSG00000230121.1	714	714	714	714
ENSG00000308504.1	1271	722	2480	2480
ENSG00000301683.1	1026	1026	1026	1026
ENSG00000123243.15	4254	3132	6716	7822
ENSG00000151655.19	2997	2997	3146	3146
ENSG00000151657.12	6360	6360	6360	6360
ENSG00000165629.20	1089	1089	1101	1115
ENSG00000305746.1	942	820	1473	2485
ENSG00000165632.9	4862	4862	4875	4875
ENSG00000233990.1	340	340	340	340
ENSG00000197308.10	1011	744	2214	4677
ENSG00000308150.1	695	695	695	695
ENSG00000308117.1	928	928	928	928
ENSG00000107485.18	2866	2866	3083	3083
ENSG00000232638.2	921	921	921	921
ENSG00000307416.1	605	605	605	605
ENSG00000298566.1	649	649	878	1208
ENSG00000306499.1	902	902	902	902
ENSG00000289897.2	1104	1087	1164	2288
ENSG00000225053.1	933	933	933	933
ENSG00000232170.7	1552	1552	2141	2611
ENSG00000226861.2	1017	1017	1017	1017
ENSG00000226990.2	928	808	1427	3306
ENSG00000303971.1	205	205	205	205
ENSG00000303957.1	316	316	316	316
ENSG00000294994.1	495	495	495	495
ENSG00000297878.1	1516	1516	1516	1516
ENSG00000271251.1	234	234	234	234
ENSG00000305784.1	688	688	688	688
ENSG00000304440.1	798	798	798	798
ENSG00000213771.3	1420	1420	1420	1420
ENSG00000297786.1	2070	2070	2070	2070
ENSG00000297769.1	983	955	1138	1597
ENSG00000236420.1	676	676	676	676
ENSG00000212505.1	116	116	116	116
ENSG00000270234.1	279	279	279	279
ENSG00000308749.1	757	757	1082	1413
ENSG00000234752.2	1714	1554	3204	5912
ENSG00000303941.1	1079	1079	1079	1898
ENSG00000302491.1	498	498	498	498
ENSG00000307050.1	1251	1251	1251	1251
ENSG00000304819.1	1023	1023	1023	1023
ENSG00000306888.1	1263	1263	1383	1466
ENSG00000306903.1	548	548	548	548
ENSG00000230014.2	881	881	881	881
ENSG00000287120.2	3073	3073	3073	3073
ENSG00000310368.1	479	479	512	858
ENSG00000302630.1	399	399	399	399
ENSG00000302618.1	474	474	474	474
ENSG00000303638.1	1090	1090	1090	1090
ENSG00000235838.1	2454	2454	2454	2454
ENSG00000228636.4	967	717	1571	1759
ENSG00000297723.1	1087	1087	1087	1087
ENSG00000296323.1	860	932	1108	2079
ENSG00000224788.2	580	580	580	580
ENSG00000229919.3	348	348	348	348
ENSG00000200849.1	102	102	102	102
ENSG00000272436.1	298	298	298	298
ENSG00000270111.5	1756	1207	5586	9304
ENSG00000279575.1	1068	1068	1068	1068
ENSG00000287309.1	2248	2248	2248	2248
ENSG00000289328.1	1501	1501	1501	1501
ENSG00000296415.1	529	529	613	888
ENSG00000289363.1	1512	1512	1512	1512
ENSG00000296493.1	612	612	612	612
ENSG00000296396.1	1166	1166	1166	1166
ENSG00000296526.1	473	473	473	473
ENSG00000296476.1	706	706	706	706
ENSG00000228997.1	439	439	439	439
ENSG00000225383.9	1284	708	2459	2683
ENSG00000048740.19	4457	3827	9406	10510
ENSG00000296438.1	1233	1233	1233	1233
ENSG00000229240.9	2103	2152	2622	5057
ENSG00000231496.3	438	438	540	744
ENSG00000228027.1	244	244	244	244
ENSG00000229206.3	433	433	433	433
ENSG00000309990.1	295	295	295	295
ENSG00000237986.4	2065	2065	2456	3573
ENSG00000230322.1	430	430	430	430
ENSG00000310009.1	353	353	353	353
ENSG00000309976.1	737	737	737	737
ENSG00000310031.1	1145	1145	1145	1145
ENSG00000181800.7	1312	825	2469	3737
ENSG00000301198.1	1476	1476	1476	1476
ENSG00000280086.1	2985	2985	2985	2985
ENSG00000301463.1	1275	1279	1392	3021
ENSG00000148429.15	3878	4529	4709	6555
ENSG00000271360.1	923	923	923	923
ENSG00000308311.1	935	899	1227	3631
ENSG00000271046.2	1335	1335	1335	1335
ENSG00000308333.1	901	901	1202	1589
ENSG00000134463.15	1633	1633	1633	1633
ENSG00000148426.14	2303	2303	3375	3375
ENSG00000225778.6	1432	904	3146	4622
ENSG00000151461.20	5368	5369	5569	5881
ENSG00000251957.1	108	108	108	108
ENSG00000294071.1	778	778	778	778
ENSG00000181192.12	5173	5173	5173	5173
ENSG00000272507.1	100	100	100	100
ENSG00000305675.1	796	796	796	796
ENSG00000065665.21	1757	2141	2495	3416
ENSG00000265653.1	57	57	57	57
ENSG00000165609.14	1624	1192	3195	4283
ENSG00000151465.14	1127	1127	1321	1321
ENSG00000228302.3	1250	1250	1914	2359
ENSG00000264036.2	258	258	258	258
ENSG00000304640.1	756	756	756	756
ENSG00000183049.14	4833	4833	8088	8541
ENSG00000289395.3	447	447	447	447
ENSG00000252438.1	73	73	73	73
ENSG00000252118.1	149	149	149	149
ENSG00000285994.1	3732	3732	3732	3732
ENSG00000263584.1	71	71	71	71
ENSG00000283699.1	60	60	60	60
ENSG00000221331.1	100	100	100	100
ENSG00000285520.1	1946	1946	1946	1946
ENSG00000151468.11	2963	2963	3180	3699
ENSG00000212499.1	107	107	107	107
ENSG00000225251.1	775	775	775	775
ENSG00000123240.17	3128	3400	3521	4058
ENSG00000289266.1	114	114	114	114
ENSG00000235763.1	220	220	220	220
ENSG00000234175.1	338	338	338	338
ENSG00000228330.1	793	793	793	793
ENSG00000203414.2	1453	1453	1453	1453
ENSG00000237540.1	301	301	301	301
ENSG00000065328.17	4097	4549	4587	4645
ENSG00000272055.1	107	107	107	107
ENSG00000165623.10	816	816	870	870
ENSG00000297589.1	783	783	783	783
ENSG00000107537.14	1700	1732	1829	2321
ENSG00000308565.1	399	399	399	399
ENSG00000306852.1	789	789	789	789
ENSG00000226209.1	303	303	303	303
ENSG00000086475.15	2880	2988	3265	3270
ENSG00000289585.3	1449	1449	1449	1449
ENSG00000286514.2	1100	1256	1335	1833
ENSG00000165626.19	2075	2239	2378	3567
ENSG00000202508.1	108	108	108	108
ENSG00000227175.2	400	400	400	400
ENSG00000165630.15	1670	1670	1670	1670
ENSG00000227474.1	864	864	864	864
ENSG00000151474.23	3358	2711	6861	8992
ENSG00000273474.1	345	345	345	345
ENSG00000225112.2	1010	1010	1164	1959
ENSG00000199407.1	121	121	121	121
ENSG00000234091.1	474	474	474	474
ENSG00000215227.4	379	379	379	379
ENSG00000229751.1	570	570	570	570
ENSG00000235410.2	1192	1192	1594	2101
ENSG00000285671.1	2591	2591	2591	2591
ENSG00000266321.1	78	78	78	78
ENSG00000278100.1	322	322	322	322
ENSG00000221371.1	86	86	86	86
ENSG00000293746.1	558	558	558	558
ENSG00000065809.14	1882	1284	3788	5068
ENSG00000303062.1	640	640	640	640
ENSG00000236495.2	1034	1034	1034	1034
ENSG00000201766.1	100	100	100	100
ENSG00000237032.1	885	885	885	885
ENSG00000185267.10	1441	1441	1492	1703
ENSG00000284024.4	4660	4660	4660	4660
ENSG00000187522.16	1762	1762	1762	1762
ENSG00000272853.3	742	603	1491	2795
ENSG00000152455.16	2479	3059	3087	3270
ENSG00000152457.19	3380	3038	5960	8307
ENSG00000197889.10	594	594	682	683
ENSG00000235623.2	574	574	574	574
ENSG00000228547.5	1006	1006	1006	1006
ENSG00000299781.1	817	817	825	1634
ENSG00000182531.7	1024	1024	1024	1024
ENSG00000237470.3	470	470	470	470
ENSG00000152463.15	1698	1698	1767	1788
ENSG00000299798.1	568	568	568	568
ENSG00000176244.7	3370	3370	3370	3370
ENSG00000228312.1	349	349	349	349
ENSG00000176236.6	1714	1714	1714	1714
ENSG00000152464.15	1350	1484	1537	1659
ENSG00000152465.18	3730	3730	5003	5046
ENSG00000206448.3	519	519	519	519
ENSG00000228181.1	243	243	243	243
ENSG00000298737.1	514	514	514	514
ENSG00000304413.1	586	586	586	586
ENSG00000304392.1	638	638	748	917
ENSG00000304434.1	586	586	586	586
ENSG00000232739.2	588	588	794	1030
ENSG00000148468.17	4182	4182	4182	4182
ENSG00000306176.1	1548	1548	1548	1548
ENSG00000077943.8	6547	6547	6547	6547
ENSG00000293819.1	575	575	575	575
ENSG00000148481.14	2408	2408	2452	3461
ENSG00000293799.1	523	523	523	523
ENSG00000252537.1	116	116	116	116
ENSG00000237913.1	394	394	394	394
ENSG00000201260.1	107	107	107	107
ENSG00000306122.1	480	480	480	480
ENSG00000295590.1	827	827	827	827
ENSG00000295551.1	898	898	898	898
ENSG00000226140.7	1524	1524	1591	2064
ENSG00000165983.15	3515	3536	3777	3828
ENSG00000223156.1	162	162	162	162
ENSG00000165985.12	2376	2376	2376	2376
ENSG00000287925.2	1769	2141	2175	4105
ENSG00000301311.1	646	646	646	646
ENSG00000148484.18	3762	3730	3919	3990
ENSG00000225213.2	697	697	697	697
ENSG00000275001.1	182	182	182	182
ENSG00000286958.2	1187	1187	1187	1187
ENSG00000107611.16	11927	11927	11927	11927
ENSG00000296126.1	1296	1296	1296	1296
ENSG00000296147.1	200	200	200	200
ENSG00000302752.1	758	758	758	758
ENSG00000295162.1	835	835	835	835
ENSG00000273153.1	250	250	250	250
ENSG00000107614.22	7109	7109	12918	13490
ENSG00000229124.9	1390	1351	1914	2086
ENSG00000026025.16	2011	2011	2154	2154
ENSG00000234961.1	706	706	706	706
ENSG00000148488.17	6994	6994	6994	6994
ENSG00000303005.1	555	555	555	555
ENSG00000204832.11	1408	1420	1811	4208
ENSG00000251803.1	113	113	113	113
ENSG00000306435.1	529	529	529	529
ENSG00000236582.1	851	851	851	851
ENSG00000165996.14	1503	1503	2234	2722
ENSG00000260589.1	2595	2595	2595	2595
ENSG00000136738.15	3856	3856	3856	3856
ENSG00000229190.2	576	576	576	576
ENSG00000148483.9	5515	5515	5515	5515
ENSG00000260314.3	5188	5188	5188	5188
ENSG00000207938.1	87	87	87	87
ENSG00000235637.1	221	221	221	221
ENSG00000148482.12	2636	2680	2725	2808
ENSG00000226083.5	1486	1486	1966	2581
ENSG00000165995.24	4206	4385	6129	8141
ENSG00000235020.6	1515	763	4285	5025
ENSG00000240291.2	813	784	1028	1648
ENSG00000241058.4	2166	2166	2166	2166
ENSG00000302787.1	446	446	446	446
ENSG00000165997.5	7170	7170	7170	7170
ENSG00000234244.3	832	856	995	2982
ENSG00000225509.1	1841	1841	1841	1841
ENSG00000234813.1	453	453	453	453
ENSG00000293720.1	346	346	346	346
ENSG00000204740.11	6850	6850	6850	6850
ENSG00000226255.1	398	398	398	398
ENSG00000227734.1	303	303	303	303
ENSG00000239539.1	300	300	300	300
ENSG00000236960.1	228	228	228	228
ENSG00000306612.1	656	656	656	656
ENSG00000200545.2	217	217	217	217
ENSG00000252001.1	130	130	130	130
ENSG00000233968.10	1399	944	3298	5320
ENSG00000306631.1	706	706	706	706
ENSG00000283456.1	264	264	264	264
ENSG00000230818.1	799	799	799	799
ENSG00000252832.1	104	104	104	104
ENSG00000285852.2	1391	1000	2349	2871
ENSG00000120594.17	7548	7548	12275	12468
ENSG00000307266.1	455	455	455	455
ENSG00000238246.1	499	499	499	499
ENSG00000287613.1	2309	2309	2309	2309
ENSG00000304329.1	278	278	278	278
ENSG00000228339.1	922	922	922	922
ENSG00000302338.1	643	643	743	1205
ENSG00000270727.1	252	252	252	252
ENSG00000265372.1	77	77	77	77
ENSG00000302354.1	405	405	405	405
ENSG00000078114.19	5966	5966	8925	9636
ENSG00000235940.1	285	285	285	285
ENSG00000230112.1	186	186	186	186
ENSG00000296336.1	245	245	245	245
ENSG00000228753.1	1794	1794	1794	1794
ENSG00000296266.1	348	348	348	348
ENSG00000228219.1	828	828	828	828
ENSG00000296300.1	369	369	369	369
ENSG00000296319.1	520	520	520	520
ENSG00000231920.2	1476	1476	1510	1701
ENSG00000228860.1	389	389	389	389
ENSG00000232853.1	344	344	344	344
ENSG00000296244.1	1012	1012	1012	1012
ENSG00000296229.1	910	910	910	910
ENSG00000207264.1	107	107	107	107
ENSG00000230109.2	607	592	666	1296
ENSG00000231553.1	560	560	560	560
ENSG00000304441.1	356	356	356	356
ENSG00000305161.1	636	636	636	636
ENSG00000278650.1	216	216	216	216
ENSG00000273566.1	280	280	280	280
ENSG00000199222.1	102	102	102	102
ENSG00000204682.10	2212	2212	3799	4165
ENSG00000308071.1	550	550	550	550
ENSG00000222071.1	80	80	80	80
ENSG00000308031.1	255	255	255	255
ENSG00000308054.1	619	619	619	619
ENSG00000180592.17	4634	4634	6601	6601
ENSG00000078403.17	2914	2959	5143	5938
ENSG00000286881.3	313	313	313	313
ENSG00000308089.1	385	385	385	385
ENSG00000207347.1	107	107	107	107
ENSG00000223984.1	1695	1695	1695	1695
ENSG00000201390.1	107	107	107	107
ENSG00000304565.1	499	499	607	900
ENSG00000289528.1	1172	1172	1172	1172
ENSG00000136770.11	2100	2100	2100	2100
ENSG00000252634.1	296	296	296	296
ENSG00000279623.1	587	587	587	587
ENSG00000201364.1	296	296	296	296
ENSG00000232497.1	1074	1074	1074	1074
ENSG00000236777.1	473	473	473	473
ENSG00000223601.3	1777	1777	1777	1777
ENSG00000260205.1	3095	3095	3095	3095
ENSG00000302642.1	878	878	924	1756
ENSG00000227462.1	327	327	327	327
ENSG00000286832.1	664	664	664	664
ENSG00000303647.1	1171	985	1580	2003
ENSG00000303668.1	413	413	413	413
ENSG00000279631.1	2518	2518	2518	2518
ENSG00000261671.1	763	763	763	763
ENSG00000233318.2	356	356	356	356
ENSG00000148444.16	926	926	926	926
ENSG00000269897.5	1419	1419	1419	1419
ENSG00000168283.14	3540	3540	3540	3540
ENSG00000272516.1	584	584	584	584
ENSG00000271981.2	1859	1859	1859	1859
ENSG00000294259.1	378	378	378	378
ENSG00000310148.1	324	324	324	324
ENSG00000310170.1	379	379	379	379
ENSG00000272366.1	239	239	239	239
ENSG00000077327.16	2533	2494	2770	2830
ENSG00000233451.1	469	469	469	469
ENSG00000301386.1	929	929	929	929
ENSG00000286810.2	1310	1183	1600	2813
ENSG00000303659.1	879	879	879	879
ENSG00000285254.2	1347	1347	2572	2572
ENSG00000150867.14	2191	1436	3820	4035
ENSG00000302436.1	388	388	388	388
ENSG00000279819.1	687	687	687	687
ENSG00000298626.1	817	817	991	1382
ENSG00000206842.1	107	107	107	107
ENSG00000297866.1	655	691	876	2003
ENSG00000165309.14	3058	3018	3718	4137
ENSG00000286924.2	1881	1959	1977	3360
ENSG00000223131.1	104	104	104	104
ENSG00000148450.13	1730	1730	1730	1730
ENSG00000229932.3	738	738	738	738
ENSG00000252049.1	117	117	117	117
ENSG00000302277.1	570	570	570	570
ENSG00000302264.1	885	885	892	1050
ENSG00000168267.7	1545	1545	1545	1545
ENSG00000295113.1	397	397	397	397
ENSG00000179133.15	2965	2943	3153	5529
ENSG00000227537.1	335	335	335	335
ENSG00000224215.2	1061	1061	1217	2079
ENSG00000302478.1	654	654	654	654
ENSG00000264574.1	63	63	63	63
ENSG00000299296.1	526	526	526	526
ENSG00000287124.3	1090	1090	1090	1090
ENSG00000165312.7	3303	3303	3303	3303
ENSG00000310276.1	519	519	519	519
ENSG00000296387.1	720	720	755	793
ENSG00000307832.1	445	445	445	445
ENSG00000286442.2	1285	1285	1460	1888
ENSG00000120549.19	5942	6014	8471	11187
ENSG00000223928.1	947	947	947	947
ENSG00000277563.1	88	88	88	88
ENSG00000207930.1	97	97	97	97
ENSG00000286951.1	2720	2720	2720	2720
ENSG00000308990.1	2188	2188	2188	2188
ENSG00000279029.1	1855	1855	1855	1855
ENSG00000301338.1	604	604	604	604
ENSG00000289188.1	2011	2011	2011	2011
ENSG00000107863.20	6187	6731	7381	7936
ENSG00000199535.1	119	119	119	119
ENSG00000307047.1	401	401	401	401
ENSG00000285750.1	2057	2057	2057	2057
ENSG00000099256.19	1142	747	1939	2324
ENSG00000297715.1	388	388	388	388
ENSG00000228667.1	268	268	268	268
ENSG00000240294.2	291	291	291	291
