gene	mean	median	longest_isoform	merged
ENSG00000256577.3	789	765	924	995
ENSG00000010379.16	851	550	2188	4243
ENSG00000255746.1	503	503	503	503
ENSG00000261799.1	3170	3170	3170	3170
ENSG00000290285.1	1719	1719	1719	1719
ENSG00000073614.13	1606	551	10701	12029
ENSG00000120647.10	1175	838	2338	3550
ENSG00000304668.1	709	709	825	1008
ENSG00000303058.1	681	550	1143	1575
ENSG00000139044.12	2760	1926	5493	7292
ENSG00000295765.1	499	499	499	499
ENSG00000304192.1	558	558	558	558
ENSG00000171840.13	785	855	1061	1858
ENSG00000301724.1	663	663	663	663
ENSG00000256020.4	433	397	605	1662
ENSG00000238370.1	60	60	60	60
ENSG00000255825.1	389	389	389	389
ENSG00000177406.6	1638	1967	2545	4547
ENSG00000256672.2	519	535	717	1254
ENSG00000301690.1	729	760	898	1266
ENSG00000301742.1	386	386	386	386
ENSG00000060237.19	4108	912	11804	17280
ENSG00000221439.1	126	126	126	126
ENSG00000285704.1	1161	1161	1161	1161
ENSG00000002016.18	1379	1139	3023	4503
ENSG00000299067.1	583	583	605	694
ENSG00000250132.7	1147	569	3207	4182
ENSG00000082805.21	3113	2589	9308	15826
ENSG00000275811.1	888	888	888	888
ENSG00000249028.2	2088	2088	2088	2088
ENSG00000267285.1	574	574	574	574
ENSG00000249628.4	1869	1869	2227	3355
ENSG00000111186.13	1109	860	2238	4240
ENSG00000171823.7	1413	1413	2527	2703
ENSG00000295182.1	226	226	226	226
ENSG00000289832.2	646	688	987	4097
ENSG00000266043.1	66	66	66	66
ENSG00000308889.1	298	298	298	298
ENSG00000006831.10	1031	488	3971	5831
ENSG00000296318.1	439	439	439	439
ENSG00000271500.1	1979	1979	1979	1979
ENSG00000285627.1	3470	3470	3470	3470
ENSG00000243663.1	781	781	781	781
ENSG00000151062.15	1835	923	5936	7463
ENSG00000287698.2	585	583	738	738
ENSG00000166159.11	1527	617	3986	4278
ENSG00000256706.3	981	981	1354	1790
ENSG00000235049.1	2350	2350	2350	2350
ENSG00000151065.14	1467	1547	2231	4610
ENSG00000151067.23	5650	6535	13888	25552
ENSG00000203593.4	497	497	670	924
ENSG00000256837.1	687	687	687	687
ENSG00000278255.1	459	459	459	459
ENSG00000256025.2	1134	1134	1534	1787
ENSG00000256721.2	554	660	698	870
ENSG00000285555.1	1546	1546	1546	1546
ENSG00000285734.2	1938	1938	3191	3794
ENSG00000256769.1	444	444	444	444
ENSG00000203648.3	732	732	732	732
ENSG00000258325.3	936	743	2191	10840
ENSG00000283587.1	651	651	651	651
ENSG00000274659.5	1360	1111	3292	4471
ENSG00000256902.1	536	536	536	536
ENSG00000255669.3	999	999	999	999
ENSG00000224438.3	468	468	468	468
ENSG00000256030.2	354	354	354	354
ENSG00000004478.8	878	498	3715	5163
ENSG00000111203.13	1299	1195	3231	6255
ENSG00000288984.1	1345	1345	1345	1345
ENSG00000053702.15	1308	591	2757	2814
ENSG00000283297.2	1116	1116	1116	1116
ENSG00000111206.13	2012	1709	3552	4919
ENSG00000171792.11	1100	795	2070	2644
ENSG00000078246.17	1268	1103	3080	3179
ENSG00000278356.1	456	456	456	456
ENSG00000252996.1	99	99	99	99
ENSG00000308641.1	899	899	1056	1174
ENSG00000197905.10	987	721	1710	2275
ENSG00000250899.3	3514	3514	3514	3514
ENSG00000289980.2	943	647	1547	1833
ENSG00000234589.4	614	614	614	614
ENSG00000011105.14	1565	692	4322	6905
ENSG00000278469.1	287	287	287	287
ENSG00000256197.1	562	562	562	562
ENSG00000275850.1	2400	2400	2400	2400
ENSG00000301263.1	611	611	611	611
ENSG00000227081.5	255	255	255	255
ENSG00000301277.1	433	433	433	433
ENSG00000291189.2	1069	978	3091	13209
ENSG00000250770.6	725	725	725	725
ENSG00000236908.3	1141	914	3004	6490
ENSG00000257048.2	935	820	1941	2249
ENSG00000111218.12	3024	2497	5899	6677
ENSG00000290204.2	832	832	869	1181
ENSG00000256691.1	530	530	530	530
ENSG00000243507.1	347	347	347	347
ENSG00000287243.2	5462	5847	5977	6521
ENSG00000296676.1	822	822	822	822
ENSG00000130038.10	3132	2607	7554	12466
ENSG00000280202.1	1697	1697	1697	1697
ENSG00000222338.1	106	106	106	106
ENSG00000283138.1	430	430	562	713
ENSG00000111224.14	2785	3363	4449	6200
ENSG00000118976.5	3067	3067	3067	3067
ENSG00000256862.6	751	715	1028	2399
ENSG00000305873.1	933	933	933	933
ENSG00000288729.3	694	618	1583	4702
ENSG00000310182.1	744	744	744	744
ENSG00000298675.1	576	652	656	971
ENSG00000256969.3	622	603	1003	1628
ENSG00000308279.1	843	843	1271	1535
ENSG00000256356.1	2069	2069	2069	2069
ENSG00000293068.2	1127	1154	1729	1918
ENSG00000242444.4	555	555	555	555
ENSG00000294684.1	717	768	802	1719
ENSG00000289105.2	610	564	1018	1874
ENSG00000294992.1	450	450	450	450
ENSG00000298123.1	821	780	980	1155
ENSG00000298091.1	456	456	548	845
ENSG00000255920.5	1116	775	2779	4814
ENSG00000118971.9	4289	6243	6849	7988
ENSG00000285901.2	3355	3355	3435	3435
ENSG00000290063.1	194	194	194	194
ENSG00000296658.1	756	756	756	756
ENSG00000078237.7	3132	2080	8209	9444
ENSG00000305724.1	580	580	580	580
ENSG00000293166.1	772	772	772	772
ENSG00000213970.5	440	440	440	440
ENSG00000118972.3	2479	2479	3002	4713
ENSG00000308551.1	406	406	419	555
ENSG00000111241.3	582	466	945	1411
ENSG00000047621.12	1190	685	3817	4932
ENSG00000111247.15	1105	814	2235	2557
ENSG00000010219.14	985	587	3272	7050
ENSG00000256748.1	1430	1430	1430	1430
ENSG00000272921.1	818	818	818	818
ENSG00000111254.8	1488	602	3334	3672
ENSG00000256799.1	631	631	631	631
ENSG00000256381.1	572	572	572	572
ENSG00000139180.11	1573	782	8356	10391
ENSG00000255639.3	1650	864	3317	3961
ENSG00000255474.1	1249	1249	1249	1249
ENSG00000130035.9	1225	1313	2321	4431
ENSG00000256988.2	1742	2030	2748	4154
ENSG00000151079.8	3985	3985	3985	3985
ENSG00000255608.1	560	560	560	560
ENSG00000297718.1	548	548	548	548
ENSG00000286866.2	1575	1575	1575	1575
ENSG00000287835.2	1907	1907	1946	3708
ENSG00000256654.5	1725	1522	3429	9655
ENSG00000111262.6	2921	1598	7985	7985
ENSG00000284513.2	1099	1051	1696	4576
ENSG00000255996.1	554	554	554	554
ENSG00000130037.5	2910	2910	2910	2910
ENSG00000307076.1	1311	1311	1311	1311
ENSG00000285523.2	2287	2287	2908	3441
ENSG00000256417.2	800	844	1432	6213
ENSG00000302897.1	1177	1151	1343	2302
ENSG00000256115.7	1068	974	2809	9293
ENSG00000256146.1	3387	3387	3387	3387
ENSG00000256218.2	893	700	2716	5634
ENSG00000255983.1	1405	1405	1405	1405
ENSG00000302923.1	1539	1539	1539	1539
ENSG00000185652.12	780	695	1341	2923
ENSG00000294289.1	703	703	703	703
ENSG00000047617.18	1426	640	3717	6058
ENSG00000296497.1	621	621	621	621
ENSG00000255973.1	289	289	289	289
ENSG00000303152.1	318	318	318	318
ENSG00000110799.14	1604	688	8830	10387
ENSG00000240533.3	272	272	272	272
ENSG00000294938.1	615	615	615	615
ENSG00000255775.2	607	635	789	1521
ENSG00000305481.1	620	620	620	620
ENSG00000305460.1	477	477	477	477
ENSG00000305431.1	820	820	820	820
ENSG00000010278.15	1464	1212	3345	5829
ENSG00000305396.1	708	670	945	1814
ENSG00000202318.1	111	111	111	111
ENSG00000256103.2	258	258	258	258
ENSG00000305449.1	556	556	818	992
ENSG00000295022.1	535	535	535	535
ENSG00000008323.16	1632	1553	3111	4316
ENSG00000067182.9	1669	1939	2990	4205
ENSG00000265388.2	284	284	284	284
ENSG00000111319.13	1121	575	3481	5876
ENSG00000111321.11	1022	785	2327	6151
ENSG00000256433.3	1277	1277	1803	1841
ENSG00000213942.3	377	377	377	377
ENSG00000224906.3	355	355	355	355
ENSG00000215039.10	1227	1103	2603	3590
ENSG00000139193.4	1145	1145	1245	1322
ENSG00000139192.12	1212	1188	2344	3188
ENSG00000139190.17	1269	753	3139	3270
ENSG00000276718.1	599	599	599	599
ENSG00000256913.1	2494	2494	2494	2494
ENSG00000111639.8	581	501	898	1388
ENSG00000010292.13	1378	584	4825	6470
ENSG00000239002.3	330	330	330	330
ENSG00000276232.1	248	248	248	248
ENSG00000255966.2	959	571	2586	3491
ENSG00000295772.1	501	501	501	501
ENSG00000111640.15	1206	1285	1720	2396
ENSG00000269968.2	321	295	422	483
ENSG00000010295.20	2654	2683	3001	4945
ENSG00000245667.2	560	560	560	560
ENSG00000111641.13	1300	848	3038	4687
ENSG00000285238.2	5429	5429	8502	8514
ENSG00000111642.16	3035	2148	6673	12713
ENSG00000247853.2	2196	2196	2196	2196
ENSG00000251898.1	136	136	136	136
ENSG00000301109.1	844	814	1563	3204
ENSG00000301135.1	314	314	314	314
ENSG00000184574.10	2183	2683	2695	2771
ENSG00000111644.8	970	811	1905	2816
ENSG00000111653.20	902	786	1659	2709
ENSG00000219410.7	1361	1361	1361	1361
ENSG00000126746.19	1543	1004	3407	5181
ENSG00000289303.3	783	414	1559	1858
ENSG00000300994.1	638	638	638	638
ENSG00000139200.14	1491	1468	2711	3282
ENSG00000300918.1	412	370	625	1039
ENSG00000252186.1	101	101	101	101
ENSG00000288814.2	1069	1069	1069	1069
ENSG00000270068.1	455	455	455	455
ENSG00000111652.10	1130	884	2034	2840
ENSG00000269892.1	657	657	657	657
ENSG00000089693.11	894	744	1555	3367
ENSG00000159335.19	1022	976	1381	1706
ENSG00000089692.9	1705	1776	2587	3056
ENSG00000297457.1	724	724	724	724
ENSG00000244532.1	308	308	308	308
ENSG00000010610.10	1032	600	3049	4557
ENSG00000250510.8	1331	1150	2495	3216
ENSG00000110811.20	1250	778	3226	4600
ENSG00000111664.11	1086	879	2869	3437
ENSG00000111665.12	1334	1095	2917	4879
ENSG00000111667.14	1610	768	3162	3718
ENSG00000111669.15	974	829	1763	2700
ENSG00000111671.10	997	1203	1496	2452
ENSG00000293161.1	804	716	1438	1783
ENSG00000010626.15	992	969	1698	3052
ENSG00000240370.7	618	618	618	618
ENSG00000290712.1	1105	1105	1105	1105
ENSG00000248593.4	515	515	515	515
ENSG00000275703.1	461	461	461	461
ENSG00000111674.9	1185	773	2827	4281
ENSG00000293728.1	510	510	533	822
ENSG00000111676.15	2701	2625	4702	5116
ENSG00000111678.11	704	640	980	1806
ENSG00000272173.3	1221	1221	1221	1221
ENSG00000238923.1	63	63	63	63
ENSG00000111679.17	1001	664	2412	5009
ENSG00000295827.1	852	825	1082	1366
ENSG00000257084.3	634	383	2435	2435
ENSG00000207713.3	68	68	68	68
ENSG00000207708.1	95	95	95	95
ENSG00000271969.1	434	434	434	434
ENSG00000215021.10	1211	1210	2940	4226
ENSG00000238795.1	270	270	270	270
ENSG00000126749.17	1858	971	4873	5575
ENSG00000290146.1	1022	1022	1087	1292
ENSG00000111684.11	1062	802	2902	4693
ENSG00000182326.17	2122	1034	5813	8295
ENSG00000295785.1	385	385	385	385
ENSG00000295846.1	500	500	500	500
ENSG00000239701.1	291	291	291	291
ENSG00000302800.1	759	759	759	759
ENSG00000257078.1	486	486	486	486
ENSG00000159403.18	1338	732	3501	5803
ENSG00000139178.12	905	571	3335	4979
ENSG00000205885.9	1029	719	5272	7250
ENSG00000139194.8	1005	564	2461	3027
ENSG00000200345.2	107	107	107	107
ENSG00000256967.2	845	834	965	1771
ENSG00000139182.15	1200	570	4296	6730
ENSG00000285770.1	724	724	724	724
ENSG00000255572.1	465	465	490	651
ENSG00000139197.11	1362	708	3252	5488
ENSG00000256480.1	238	238	238	238
ENSG00000299889.1	370	370	370	370
ENSG00000215009.6	1529	1529	2349	2684
ENSG00000298994.1	461	441	554	675
ENSG00000177675.9	1338	565	4603	5658
ENSG00000255836.1	1211	1211	1211	1211
ENSG00000177575.13	2214	705	5312	5815
ENSG00000290059.1	1485	1485	1485	1485
ENSG00000235868.3	1014	1014	1014	1014
ENSG00000303381.1	579	576	772	2043
ENSG00000256331.1	865	865	865	865
ENSG00000255977.1	498	498	498	498
ENSG00000284327.1	389	389	389	389
ENSG00000284591.1	543	543	543	543
ENSG00000284522.1	384	384	384	384
ENSG00000285142.1	714	714	714	714
ENSG00000111701.7	877	877	894	894
ENSG00000184344.4	1236	1236	1236	1236
ENSG00000187569.3	1100	1100	1100	1100
ENSG00000198178.11	862	871	1314	1566
ENSG00000205857.2	865	865	907	996
ENSG00000201549.1	109	109	109	109
ENSG00000111704.11	1861	853	5182	5392
ENSG00000199912.1	107	107	107	107
ENSG00000173262.12	1540	682	4125	5575
ENSG00000287713.2	981	995	1448	1946
ENSG00000201663.1	102	102	102	102
ENSG00000278459.1	303	303	303	303
ENSG00000241828.2	328	328	328	328
ENSG00000295410.1	652	652	652	652
ENSG00000255885.1	519	519	519	519
ENSG00000297601.1	510	510	510	510
ENSG00000290484.2	1559	1559	1982	2719
ENSG00000176654.13	915	915	915	915
ENSG00000255356.2	349	349	349	349
ENSG00000059804.18	1658	870	4414	7350
ENSG00000288043.2	1138	1113	1411	3050
ENSG00000294753.1	409	409	409	409
ENSG00000294711.1	676	754	976	1056
ENSG00000206636.1	102	102	102	102
ENSG00000240739.1	315	315	315	315
ENSG00000255964.1	1069	1069	1069	1069
ENSG00000255581.1	660	660	660	660
ENSG00000294692.1	940	978	1033	2173
ENSG00000294731.1	356	333	499	500
ENSG00000065970.9	2945	2676	5524	6297
ENSG00000171860.5	2000	2000	3434	3491
ENSG00000089818.18	2614	2517	5166	8785
ENSG00000279865.1	1783	1783	1783	1783
ENSG00000284697.1	1203	1203	1209	2208
ENSG00000111729.15	739	615	1296	1296
ENSG00000235602.5	1078	1078	1078	1078
ENSG00000284393.1	496	496	496	496
ENSG00000256171.1	439	439	439	439
ENSG00000196946.11	2671	3416	3515	3647
ENSG00000226711.10	1166	1049	2623	8525
ENSG00000290939.2	1149	1149	1149	1149
ENSG00000244050.3	277	277	277	277
ENSG00000276417.1	1414	1414	1414	1414
ENSG00000275367.1	3358	3358	3358	3358
ENSG00000171847.11	1816	2342	2516	2538
ENSG00000215241.5	1120	988	4275	15120
ENSG00000254016.3	430	430	430	430
ENSG00000290940.2	1146	1090	2566	5929
ENSG00000164845.17	969	969	969	969
ENSG00000226091.8	897	825	3266	17792
ENSG00000256589.2	1031	1031	1031	1031
ENSG00000277952.1	216	216	216	216
ENSG00000242661.1	781	781	781	781
ENSG00000256552.4	369	369	369	369
ENSG00000296172.1	664	664	664	664
ENSG00000284687.1	219	219	219	219
ENSG00000284673.1	219	219	219	219
ENSG00000256136.1	363	363	363	363
ENSG00000238152.2	1026	1026	1026	1026
ENSG00000214487.3	971	971	971	971
ENSG00000177586.6	1023	1023	1023	1023
ENSG00000205846.4	1646	1646	1646	1646
ENSG00000243830.2	615	615	615	615
ENSG00000201780.1	107	107	107	107
ENSG00000166527.8	1278	1278	1973	2050
ENSG00000246115.3	353	353	353	353
ENSG00000166523.8	850	644	2101	2364
ENSG00000255801.3	603	543	1069	2104
ENSG00000297833.1	582	582	744	744
ENSG00000238943.1	110	110	110	110
ENSG00000252727.1	132	132	132	132
ENSG00000111732.12	2475	2699	3008	3402
ENSG00000280345.1	715	715	715	715
ENSG00000255967.1	2285	2285	2285	2285
ENSG00000197614.11	905	585	2872	3889
ENSG00000255829.1	457	457	462	488
ENSG00000256004.1	572	572	572	572
ENSG00000166532.16	2049	1519	5830	8597
ENSG00000244131.2	645	645	645	645
ENSG00000256661.1	452	452	452	452
ENSG00000249790.4	1774	1972	2283	2322
ENSG00000301366.1	516	516	545	789
ENSG00000256904.1	386	386	386	386
ENSG00000166535.20	1749	592	5127	7156
ENSG00000282022.1	455	455	455	455
ENSG00000111752.11	1864	684	5390	6134
ENSG00000003056.8	973	648	2450	3585
ENSG00000139187.10	868	592	1874	2593
ENSG00000257105.1	496	496	496	496
ENSG00000213049.3	950	950	950	950
ENSG00000255776.1	901	901	901	901
ENSG00000214851.6	1685	782	4059	4356
ENSG00000245105.5	1873	1809	2930	2948
ENSG00000175899.15	891	590	4610	6318
ENSG00000309149.1	1145	1510	1535	3021
ENSG00000309200.1	533	533	533	533
ENSG00000256937.1	863	863	863	863
ENSG00000309236.1	679	670	763	763
ENSG00000256720.1	508	508	508	508
ENSG00000237248.7	1074	1022	2476	7203
ENSG00000126838.10	1916	1048	4635	6252
ENSG00000256817.1	492	492	492	492
ENSG00000291190.1	1201	1201	1201	1201
ENSG00000256069.8	4130	4130	4130	4130
ENSG00000309182.1	862	700	1294	1720
ENSG00000283429.1	85	85	85	85
ENSG00000231503.4	346	346	346	346
ENSG00000291254.1	764	764	989	1236
ENSG00000111788.10	3158	3158	3158	3158
ENSG00000295087.1	1137	1131	2242	4577
ENSG00000212440.1	150	150	150	150
ENSG00000299001.1	777	730	1204	1681
ENSG00000299022.1	862	1040	1279	1365
ENSG00000255753.1	586	586	586	586
ENSG00000294479.1	386	386	386	386
ENSG00000299983.1	782	734	1128	1777
ENSG00000300031.1	452	463	505	1019
ENSG00000260423.4	1491	1297	4388	10612
ENSG00000300046.1	525	525	607	952
ENSG00000308602.1	940	914	1509	4750
ENSG00000256673.1	400	400	400	400
ENSG00000308626.1	912	912	912	912
ENSG00000278635.1	482	482	482	482
ENSG00000295911.1	1019	1019	1019	1019
ENSG00000295896.1	793	664	1455	1660
ENSG00000214826.5	2947	2947	2947	2947
ENSG00000295873.1	997	759	3513	6972
ENSG00000212432.1	148	148	148	148
ENSG00000284634.2	1105	918	2891	15040
ENSG00000214776.13	5607	5607	5607	5607
ENSG00000256975.1	2042	2042	2042	2042
ENSG00000291289.1	1846	1846	1846	1846
ENSG00000290469.1	7870	7870	7870	7870
ENSG00000111796.4	1478	1478	1478	1478
ENSG00000212345.1	107	107	107	107
ENSG00000233719.4	1289	1289	1289	1289
ENSG00000256442.3	672	663	884	1407
ENSG00000256594.11	439	439	439	439
ENSG00000257027.1	2508	2508	2508	2508
ENSG00000069493.15	1089	769	5277	6955
ENSG00000213443.2	844	844	844	844
ENSG00000293488.2	851	748	1585	3125
ENSG00000256582.1	560	560	560	560
ENSG00000184293.10	432	432	432	432
ENSG00000295502.1	1123	1123	1123	1123
ENSG00000110848.8	1065	991	1676	2832
ENSG00000256912.1	395	395	395	395
ENSG00000150045.12	923	898	1239	1260
ENSG00000110852.5	1033	927	1533	2503
ENSG00000255882.1	719	719	719	719
ENSG00000256797.1	731	731	731	731
ENSG00000188393.9	818	818	905	1209
ENSG00000225231.3	1546	1142	3704	5947
ENSG00000231560.1	3956	3956	3956	3956
ENSG00000172322.14	1216	1428	1681	3256
ENSG00000302552.1	919	919	919	919
ENSG00000165682.15	1371	826	3054	3670
ENSG00000256660.7	1786	1279	3029	3844
ENSG00000256803.2	607	590	1188	1756
ENSG00000197992.7	1277	1295	1733	2857
ENSG00000256626.1	609	609	609	609
ENSG00000150048.10	1332	1165	2685	3169
ENSG00000223042.1	305	305	305	305
ENSG00000255734.1	734	734	734	734
ENSG00000299754.1	665	598	896	1026
ENSG00000172243.18	1326	1000	3725	4190
ENSG00000173391.9	874	732	2456	3057
ENSG00000165685.9	1563	1581	2759	3492
ENSG00000304188.1	606	606	606	606
ENSG00000139112.11	1094	653	3214	4053
ENSG00000309675.1	857	857	857	857
ENSG00000255958.1	329	329	329	329
ENSG00000134539.17	3758	789	15563	17412
ENSG00000309652.1	1259	1259	1259	1259
ENSG00000290036.2	521	480	785	1357
ENSG00000256288.2	652	652	652	652
ENSG00000256155.1	562	562	562	562
ENSG00000245648.3	731	598	3388	6577
ENSG00000213809.9	1422	1576	2064	3044
ENSG00000255819.7	1155	1085	1750	2592
ENSG00000183542.7	2512	1357	5253	5253
ENSG00000255641.1	998	998	998	998
ENSG00000205810.9	911	911	1025	1145
ENSG00000205809.11	853	771	1238	1506
ENSG00000134545.14	1221	1332	1600	2727
ENSG00000180574.4	2389	2389	2636	3457
ENSG00000298684.1	938	938	938	938
ENSG00000257016.1	270	270	270	270
ENSG00000256039.5	1002	1081	1655	3674
ENSG00000290537.2	1276	1182	2353	3125
ENSG00000256667.7	986	986	986	986
ENSG00000111196.11	1203	841	2671	4842
ENSG00000302947.1	382	409	428	806
ENSG00000060140.9	875	562	2771	3440
ENSG00000060138.13	1086	681	6393	8621
ENSG00000295726.1	602	602	701	877
ENSG00000306508.1	972	972	972	972
ENSG00000256888.7	634	675	917	1109
ENSG00000235930.3	301	301	301	301
ENSG00000121377.2	1096	1096	1096	1096
ENSG00000121314.3	1236	1236	1236	1236
ENSG00000121381.4	1075	1075	1075	1075
ENSG00000231887.9	514	533	712	3122
ENSG00000121318.3	1140	1140	1140	1140
ENSG00000256651.1	943	943	943	943
ENSG00000111215.12	574	531	994	1310
ENSG00000275778.3	1045	837	1618	1622
ENSG00000256682.3	940	940	940	940
ENSG00000293285.1	297	297	297	297
ENSG00000212128.2	1637	1637	1637	1637
ENSG00000134551.13	1909	1909	3177	3261
ENSG00000212127.6	1758	1758	1854	2348
ENSG00000212125.2	928	928	928	928
ENSG00000212126.3	1000	1000	1000	1000
ENSG00000255837.2	2344	2344	2344	2344
ENSG00000212124.2	1002	1002	1002	1002
ENSG00000256436.1	1021	1021	1021	1021
ENSG00000256019.1	925	925	925	925
ENSG00000226761.3	930	930	930	930
ENSG00000291182.1	2403	2403	2403	2403
ENSG00000256274.2	927	927	927	927
ENSG00000255374.3	1027	1027	1027	1027
ENSG00000256400.1	96	96	96	96
ENSG00000256188.3	1687	1687	1687	1687
ENSG00000256981.1	910	910	910	910
ENSG00000256712.1	385	385	385	385
ENSG00000256537.5	4823	4823	4823	4823
ENSG00000186136.1	945	945	945	945
ENSG00000256657.1	922	922	922	922
ENSG00000275119.1	512	512	512	512
ENSG00000197870.14	851	851	1227	1298
ENSG00000230657.8	739	709	923	923
ENSG00000251655.7	886	775	1173	1174
ENSG00000121335.12	645	406	1431	1795
ENSG00000255790.6	520	550	579	1254
ENSG00000237303.2	274	274	274	274
ENSG00000247157.8	1495	1186	3673	5720
ENSG00000278654.1	524	524	524	524
ENSG00000277705.1	247	247	247	247
ENSG00000270863.1	1414	1414	1414	1414
ENSG00000274551.1	290	290	290	290
ENSG00000256237.2	937	1042	1236	2516
ENSG00000251747.1	62	62	62	62
ENSG00000296981.1	1392	1392	1392	1392
ENSG00000297810.1	515	515	515	515
ENSG00000139083.11	1652	652	6144	7230
ENSG00000295326.1	665	648	785	1264
ENSG00000121380.12	1167	1004	2039	5112
ENSG00000198134.3	327	327	327	327
ENSG00000283475.1	85	85	85	85
ENSG00000070018.9	3557	593	10252	10369
ENSG00000242405.2	511	511	511	511
ENSG00000199551.1	104	104	104	104
ENSG00000270857.1	437	437	437	437
ENSG00000297564.1	260	260	260	260
ENSG00000207010.1	103	103	103	103
ENSG00000111261.14	2437	1860	5532	5716
ENSG00000243141.2	479	479	479	479
ENSG00000205791.5	1545	1545	1545	1545
ENSG00000165714.11	2026	567	6422	6522
ENSG00000271370.1	379	379	379	379
ENSG00000111266.9	2004	575	6661	7132
ENSG00000290048.2	648	648	732	732
ENSG00000255670.1	412	412	412	412
ENSG00000295402.1	279	279	279	279
ENSG00000240424.2	576	576	576	576
ENSG00000111269.3	2218	2218	3770	3922
ENSG00000271215.1	396	396	396	396
ENSG00000275963.1	775	775	775	775
ENSG00000257004.2	440	440	640	710
ENSG00000183150.8	1208	1224	1910	2624
ENSG00000111276.12	2078	2411	4335	9255
ENSG00000256658.2	350	350	551	662
ENSG00000178878.13	2545	2375	4724	7191
ENSG00000207983.1	95	95	95	95
ENSG00000270296.1	355	355	355	355
ENSG00000213782.7	1214	836	2689	5040
ENSG00000242329.1	276	276	276	276
ENSG00000241352.3	759	759	759	759
ENSG00000305513.1	1092	913	1579	2505
ENSG00000234498.3	609	609	609	609
ENSG00000305528.1	487	487	503	503
ENSG00000013588.10	2249	1740	6582	8440
ENSG00000283759.1	90	90	90	90
ENSG00000247498.12	680	674	1746	4538
ENSG00000111291.9	1125	1125	1347	1347
