"","circRNA","miRNAs"
"45574","hsa_circ_0001547","hsa-miR-554"
"45575","hsa_circ_0001547","hsa-miR-556-3p"
"45576","hsa_circ_0001547","hsa-miR-557"
"45577","hsa_circ_0001547","hsa-miR-562"
"45578","hsa_circ_0001547","hsa-miR-564"
"45579","hsa_circ_0001547","hsa-miR-570-3p"
"45580","hsa_circ_0001547","hsa-miR-574-5p"
"45581","hsa_circ_0001547","hsa-miR-576-3p"
"45582","hsa_circ_0001547","hsa-miR-576-5p"
"45583","hsa_circ_0001547","hsa-miR-577"
"45584","hsa_circ_0001547","hsa-miR-579-3p"
"45585","hsa_circ_0001547","hsa-miR-580-3p"
"45586","hsa_circ_0001547","hsa-miR-584-5p"
"45587","hsa_circ_0001547","hsa-miR-586"
"45588","hsa_circ_0001547","hsa-miR-587"
"45589","hsa_circ_0001547","hsa-miR-589-5p"
"45590","hsa_circ_0001547","hsa-miR-590-5p"
"45591","hsa_circ_0001547","hsa-miR-591"
"45592","hsa_circ_0001547","hsa-miR-593-3p"
"45593","hsa_circ_0001547","hsa-miR-595"
"45594","hsa_circ_0001547","hsa-miR-599"
"45595","hsa_circ_0001547","hsa-miR-602"
"45596","hsa_circ_0001547","hsa-miR-607"
"45597","hsa_circ_0001547","hsa-miR-610"
"45598","hsa_circ_0001547","hsa-miR-614"
"45599","hsa_circ_0001547","hsa-miR-615-5p"
"45600","hsa_circ_0001547","hsa-miR-616-3p"
"45601","hsa_circ_0001547","hsa-miR-620"
"45602","hsa_circ_0001547","hsa-miR-624-3p"
"45603","hsa_circ_0001547","hsa-miR-626"
"45604","hsa_circ_0001547","hsa-miR-630"
"45605","hsa_circ_0001547","hsa-miR-633"
"45606","hsa_circ_0001547","hsa-miR-634"
"45607","hsa_circ_0001547","hsa-miR-635"
"45608","hsa_circ_0001547","hsa-miR-636"
"45609","hsa_circ_0001547","hsa-miR-637"
"45610","hsa_circ_0001547","hsa-miR-638"
"45611","hsa_circ_0001547","hsa-miR-644a"
"45612","hsa_circ_0001547","hsa-miR-647"
"45613","hsa_circ_0001547","hsa-miR-649"
"45614","hsa_circ_0001547","hsa-miR-658"
"45615","hsa_circ_0001547","hsa-miR-660-5p"
"45616","hsa_circ_0001547","hsa-miR-661"
"45617","hsa_circ_0001547","hsa-miR-662"
"45618","hsa_circ_0001547","hsa-miR-665"
"45619","hsa_circ_0001547","hsa-miR-668-3p"
"45620","hsa_circ_0001547","hsa-miR-7"
"45621","hsa_circ_0001547","hsa-miR-758-3p"
"45622","hsa_circ_0001547","hsa-miR-766-3p"
"45623","hsa_circ_0001547","hsa-miR-767-5p"
"45624","hsa_circ_0001547","hsa-miR-769-3p"
"45625","hsa_circ_0001547","hsa-miR-769-5p"
"45626","hsa_circ_0001547","hsa-miR-874-3p"
"45627","hsa_circ_0001547","hsa-miR-875-5p"
"45628","hsa_circ_0001547","hsa-miR-885-3p"
"45629","hsa_circ_0001547","hsa-miR-885-5p"
"45630","hsa_circ_0001547","hsa-miR-888-5p"
"45631","hsa_circ_0001547","hsa-miR-889-3p"
"45632","hsa_circ_0001547","hsa-miR-891b"
"45633","hsa_circ_0001547","hsa-miR-892b"
"45634","hsa_circ_0001547","hsa-miR-935"
"45635","hsa_circ_0001547","hsa-miR-940"
"45636","hsa_circ_0001547","hsa-miR-942-5p"
"45637","hsa_circ_0001547","hsa-miR-944"
"45638","hsa_circ_0057002","hsa-miR-1200"
"45639","hsa_circ_0057002","hsa-miR-1246"
"45640","hsa_circ_0057002","hsa-miR-1248"
"45641","hsa_circ_0057002","hsa-miR-144-3p"
"45642","hsa_circ_0057002","hsa-miR-192-5p"
"45643","hsa_circ_0057002","hsa-miR-215-5p"
"45644","hsa_circ_0057002","hsa-miR-335-5p"
"45645","hsa_circ_0057002","hsa-miR-490-5p"
"45646","hsa_circ_0057002","hsa-miR-548k"
"45647","hsa_circ_0057002","hsa-miR-548m"
"45648","hsa_circ_0057002","hsa-miR-587"
"45649","hsa_circ_0057002","hsa-miR-639"
"45650","hsa_circ_0057002","hsa-miR-657"
"45651","hsa_circ_0057002","hsa-miR-885-3p"
"45652","hsa_circ_0006631","hsa-miR-1184"
"45653","hsa_circ_0006631","hsa-miR-1200"
"45654","hsa_circ_0006631","hsa-miR-1238-3p"
"45655","hsa_circ_0006631","hsa-miR-1253"
"45656","hsa_circ_0006631","hsa-miR-1296-5p"
"45657","hsa_circ_0006631","hsa-miR-136-5p"
"45658","hsa_circ_0006631","hsa-miR-139-3p"
"45659","hsa_circ_0006631","hsa-miR-377-3p"
"45660","hsa_circ_0006631","hsa-miR-516b-5p"
"45661","hsa_circ_0006631","hsa-miR-578"
"45662","hsa_circ_0006631","hsa-miR-580-3p"
"45663","hsa_circ_0006631","hsa-miR-595"
"45664","hsa_circ_0006631","hsa-miR-646"
"45665","hsa_circ_0006631","hsa-miR-885-3p"
"45666","hsa_circ_0070190","hsa-miR-1224-3p"
"45667","hsa_circ_0070190","hsa-miR-1229-3p"
"45668","hsa_circ_0070190","hsa-miR-1231"
"45669","hsa_circ_0070190","hsa-miR-1280"
"45670","hsa_circ_0070190","hsa-miR-1289"
"45671","hsa_circ_0070190","hsa-miR-1304-5p"
"45672","hsa_circ_0070190","hsa-miR-1825"
"45673","hsa_circ_0070190","hsa-miR-188-3p"
"45674","hsa_circ_0070190","hsa-miR-194-5p"
"45675","hsa_circ_0070190","hsa-miR-198"
"45676","hsa_circ_0070190","hsa-miR-224"
"45677","hsa_circ_0070190","hsa-miR-323a-3p"
"45678","hsa_circ_0070190","hsa-miR-338-5p"
"45679","hsa_circ_0070190","hsa-miR-411-5p"
"45680","hsa_circ_0070190","hsa-miR-421"
"45681","hsa_circ_0070190","hsa-miR-513a-5p"
"45682","hsa_circ_0070190","hsa-miR-521"
"45683","hsa_circ_0070190","hsa-miR-548g-3p"
"45684","hsa_circ_0070190","hsa-miR-548k"
"45685","hsa_circ_0070190","hsa-miR-548m"
"45686","hsa_circ_0070190","hsa-miR-561-3p"
"45687","hsa_circ_0070190","hsa-miR-567"
"45688","hsa_circ_0070190","hsa-miR-568"
"45689","hsa_circ_0070190","hsa-miR-579-3p"
"45690","hsa_circ_0070190","hsa-miR-600"
"45691","hsa_circ_0070190","hsa-miR-623"
"45692","hsa_circ_0070190","hsa-miR-629-5p"
"45693","hsa_circ_0070190","hsa-miR-758-3p"
"45694","hsa_circ_0070190","hsa-miR-876-3p"
"45695","hsa_circ_0070190","hsa-miR-885-5p"
"45696","hsa_circ_0070190","hsa-miR-924"
"45697","hsa_circ_0070190","hsa-miR-944"
"45698","hsa_circ_0091103","hsa-miR-1178-3p"
"45699","hsa_circ_0091103","hsa-miR-1179"
"45700","hsa_circ_0091103","hsa-miR-1200"
"45701","hsa_circ_0091103","hsa-miR-1206"
"45702","hsa_circ_0091103","hsa-miR-1208"
"45703","hsa_circ_0091103","hsa-miR-1229-3p"
"45704","hsa_circ_0091103","hsa-miR-1236-3p"
"45705","hsa_circ_0091103","hsa-miR-1238-3p"
"45706","hsa_circ_0091103","hsa-miR-1248"
"45707","hsa_circ_0091103","hsa-miR-1252-5p"
"45708","hsa_circ_0091103","hsa-miR-1264"
"45709","hsa_circ_0091103","hsa-miR-1265"
"45710","hsa_circ_0091103","hsa-miR-1270"
"45711","hsa_circ_0091103","hsa-miR-1272"
"45712","hsa_circ_0091103","hsa-miR-1279"
"45713","hsa_circ_0091103","hsa-miR-1281"
"45714","hsa_circ_0091103","hsa-miR-1294"
"45715","hsa_circ_0091103","hsa-miR-1299"
"45716","hsa_circ_0091103","hsa-miR-1304-5p"
"45717","hsa_circ_0091103","hsa-miR-1305"
"45718","hsa_circ_0091103","hsa-miR-136-5p"
"45719","hsa_circ_0091103","hsa-miR-182-5p"
"45720","hsa_circ_0091103","hsa-miR-183-5p"
"45721","hsa_circ_0091103","hsa-miR-187-3p"
"45722","hsa_circ_0091103","hsa-miR-197-3p"
"45723","hsa_circ_0091103","hsa-miR-203a-3p"
"45724","hsa_circ_0091103","hsa-miR-21-5p"
"45725","hsa_circ_0091103","hsa-miR-224"
"45726","hsa_circ_0091103","hsa-miR-326"
"45727","hsa_circ_0091103","hsa-miR-330-3p"
"45728","hsa_circ_0091103","hsa-miR-330-5p"
"45729","hsa_circ_0091103","hsa-miR-338-5p"
"45730","hsa_circ_0091103","hsa-miR-370-3p"
"45731","hsa_circ_0091103","hsa-miR-375-3p"
"45732","hsa_circ_0091103","hsa-miR-383-5p"
"45733","hsa_circ_0091103","hsa-miR-485-3p"
"45734","hsa_circ_0091103","hsa-miR-487a-3p"
"45735","hsa_circ_0091103","hsa-miR-488-3p"
"45736","hsa_circ_0091103","hsa-miR-490-5p"
"45737","hsa_circ_0091103","hsa-miR-502-5p"
"45738","hsa_circ_0091103","hsa-miR-513a-3p"
"45739","hsa_circ_0091103","hsa-miR-513a-5p"
"45740","hsa_circ_0091103","hsa-miR-515-5p"
"45741","hsa_circ_0091103","hsa-miR-516b-5p"
"45742","hsa_circ_0091103","hsa-miR-517a-3p"
"45743","hsa_circ_0091103","hsa-miR-517c-3p"
"45744","hsa_circ_0091103","hsa-miR-520f-3p"
"45745","hsa_circ_0091103","hsa-miR-526b-5p"
"45746","hsa_circ_0091103","hsa-miR-543"
"45747","hsa_circ_0091103","hsa-miR-545-3p"
"45748","hsa_circ_0091103","hsa-miR-548c-3p"
"45749","hsa_circ_0091103","hsa-miR-549a-3p"
"45750","hsa_circ_0091103","hsa-miR-556-3p"
"45751","hsa_circ_0091103","hsa-miR-561-3p"
"45752","hsa_circ_0091103","hsa-miR-567"
"45753","hsa_circ_0091103","hsa-miR-576-3p"
"45754","hsa_circ_0091103","hsa-miR-576-5p"
"45755","hsa_circ_0091103","hsa-miR-578"
"45756","hsa_circ_0091103","hsa-miR-579-3p"
"45757","hsa_circ_0091103","hsa-miR-581"
"45758","hsa_circ_0091103","hsa-miR-582-3p"
"45759","hsa_circ_0091103","hsa-miR-584-5p"
"45760","hsa_circ_0091103","hsa-miR-586"
"45761","hsa_circ_0091103","hsa-miR-587"
"45762","hsa_circ_0091103","hsa-miR-590-5p"
"45763","hsa_circ_0091103","hsa-miR-593-3p"
"45764","hsa_circ_0091103","hsa-miR-607"
"45765","hsa_circ_0091103","hsa-miR-620"
"45766","hsa_circ_0091103","hsa-miR-621"
"45767","hsa_circ_0091103","hsa-miR-622"
"45768","hsa_circ_0091103","hsa-miR-623"
"45769","hsa_circ_0091103","hsa-miR-624-3p"
"45770","hsa_circ_0091103","hsa-miR-629-5p"
"45771","hsa_circ_0091103","hsa-miR-636"
"45772","hsa_circ_0091103","hsa-miR-639"
"45773","hsa_circ_0091103","hsa-miR-640"
"45774","hsa_circ_0091103","hsa-miR-647"
"45775","hsa_circ_0091103","hsa-miR-651-5p"
"45776","hsa_circ_0091103","hsa-miR-657"
"45777","hsa_circ_0091103","hsa-miR-659-3p"
"45778","hsa_circ_0091103","hsa-miR-671-5p"
"45779","hsa_circ_0091103","hsa-miR-767-3p"
"45780","hsa_circ_0091103","hsa-miR-874-3p"
"45781","hsa_circ_0091103","hsa-miR-875-5p"
"45782","hsa_circ_0091103","hsa-miR-876-3p"
"45783","hsa_circ_0091103","hsa-miR-885-3p"
"45784","hsa_circ_0091103","hsa-miR-885-5p"
"45785","hsa_circ_0091103","hsa-miR-889-3p"
"45786","hsa_circ_0091103","hsa-miR-891b"
"45787","hsa_circ_0091103","hsa-miR-924"
"45788","hsa_circ_0091103","hsa-miR-938"
"45789","hsa_circ_0091103","hsa-miR-942-5p"
"45790","hsa_circ_0004909","hsa-miR-1183"
"45791","hsa_circ_0004909","hsa-miR-1200"
"45792","hsa_circ_0004909","hsa-miR-1206"
"45793","hsa_circ_0004909","hsa-miR-1278"
"45794","hsa_circ_0004909","hsa-miR-1322"
"45795","hsa_circ_0004909","hsa-miR-136-5p"
"45796","hsa_circ_0004909","hsa-miR-188-3p"
"45797","hsa_circ_0004909","hsa-miR-338-3p"
"45798","hsa_circ_0004909","hsa-miR-495-3p"
"45799","hsa_circ_0004909","hsa-miR-510-5p"
"45800","hsa_circ_0004909","hsa-miR-513a-5p"
"45801","hsa_circ_0004909","hsa-miR-520g-3p"
"45802","hsa_circ_0004909","hsa-miR-520h"
"45803","hsa_circ_0004909","hsa-miR-532-3p"
"45804","hsa_circ_0004909","hsa-miR-548g-3p"
"45805","hsa_circ_0004909","hsa-miR-548l"
"45806","hsa_circ_0004909","hsa-miR-554"
"45807","hsa_circ_0004909","hsa-miR-580-3p"
"45808","hsa_circ_0004909","hsa-miR-598-3p"
"45809","hsa_circ_0004909","hsa-miR-602"
"45810","hsa_circ_0004909","hsa-miR-624-3p"
"45811","hsa_circ_0004909","hsa-miR-659-3p"
"45812","hsa_circ_0004909","hsa-miR-665"
"45813","hsa_circ_0008093","hsa-miR-1236-3p"
"45814","hsa_circ_0008093","hsa-miR-1252-5p"
"45815","hsa_circ_0008093","hsa-miR-1270"
"45816","hsa_circ_0008093","hsa-miR-1299"
"45817","hsa_circ_0008093","hsa-miR-187-3p"
"45818","hsa_circ_0008093","hsa-miR-223-3p"
"45819","hsa_circ_0008093","hsa-miR-346"
"45820","hsa_circ_0008093","hsa-miR-432-5p"
"45821","hsa_circ_0008093","hsa-miR-433-3p"
"45822","hsa_circ_0008093","hsa-miR-510-5p"
"45823","hsa_circ_0008093","hsa-miR-512-5p"
"45824","hsa_circ_0008093","hsa-miR-516b-5p"
"45825","hsa_circ_0008093","hsa-miR-578"
"45826","hsa_circ_0008093","hsa-miR-580-3p"
"45827","hsa_circ_0008093","hsa-miR-620"
"45828","hsa_circ_0008093","hsa-miR-665"
"45829","hsa_circ_0008093","hsa-miR-767-5p"
"45830","hsa_circ_0008093","hsa-miR-873-5p"
"45831","hsa_circ_0008093","hsa-miR-890"
"45832","hsa_circ_0008093","hsa-miR-934"
"45833","hsa_circ_0035649","hsa-miR-1183"
"45834","hsa_circ_0035649","hsa-miR-1252-5p"
"45835","hsa_circ_0035649","hsa-miR-1256"
"45836","hsa_circ_0035649","hsa-miR-144-3p"
"45837","hsa_circ_0035649","hsa-miR-203a-3p"
"45838","hsa_circ_0035649","hsa-miR-217-5p"
"45839","hsa_circ_0035649","hsa-miR-370-3p"
"45840","hsa_circ_0035649","hsa-miR-409-3p"
"45841","hsa_circ_0035649","hsa-miR-433-3p"
"45842","hsa_circ_0035649","hsa-miR-494-3p"
"45843","hsa_circ_0035649","hsa-miR-507"
"45844","hsa_circ_0035649","hsa-miR-545-3p"
"45845","hsa_circ_0035649","hsa-miR-548m"
"45846","hsa_circ_0035649","hsa-miR-548p"
"45847","hsa_circ_0035649","hsa-miR-557"
"45848","hsa_circ_0035649","hsa-miR-561-3p"
"45849","hsa_circ_0035649","hsa-miR-584-5p"
"45850","hsa_circ_0035649","hsa-miR-595"
"45851","hsa_circ_0035649","hsa-miR-616-3p"
"45852","hsa_circ_0035649","hsa-miR-767-3p"
"45853","hsa_circ_0035649","hsa-miR-892a"
"45854","hsa_circ_0007172","hsa-miR-1182"
"45855","hsa_circ_0007172","hsa-miR-1183"
"45856","hsa_circ_0007172","hsa-miR-1200"
"45857","hsa_circ_0007172","hsa-miR-1206"
"45858","hsa_circ_0007172","hsa-miR-1229-3p"
"45859","hsa_circ_0007172","hsa-miR-1231"
"45860","hsa_circ_0007172","hsa-miR-1243"
"45861","hsa_circ_0007172","hsa-miR-1248"
"45862","hsa_circ_0007172","hsa-miR-1251-5p"
"45863","hsa_circ_0007172","hsa-miR-1252-5p"
"45864","hsa_circ_0007172","hsa-miR-1256"
"45865","hsa_circ_0007172","hsa-miR-1258"
"45866","hsa_circ_0007172","hsa-miR-1263"
"45867","hsa_circ_0007172","hsa-miR-1264"
"45868","hsa_circ_0007172","hsa-miR-1265"
"45869","hsa_circ_0007172","hsa-miR-1270"
"45870","hsa_circ_0007172","hsa-miR-1272"
"45871","hsa_circ_0007172","hsa-miR-1276"
"45872","hsa_circ_0007172","hsa-miR-1279"
"45873","hsa_circ_0007172","hsa-miR-1286"
"45874","hsa_circ_0007172","hsa-miR-1287-5p"
"45875","hsa_circ_0007172","hsa-miR-1288-3p"
"45876","hsa_circ_0007172","hsa-miR-1324"
"45877","hsa_circ_0007172","hsa-miR-136-5p"
"45878","hsa_circ_0007172","hsa-miR-142-5p"
"45879","hsa_circ_0007172","hsa-miR-144-3p"
"45880","hsa_circ_0007172","hsa-miR-149-5p"
"45881","hsa_circ_0007172","hsa-miR-183-5p"
"45882","hsa_circ_0007172","hsa-miR-186-5p"
"45883","hsa_circ_0007172","hsa-miR-188-3p"
"45884","hsa_circ_0007172","hsa-miR-197-3p"
"45885","hsa_circ_0007172","hsa-miR-217-5p"
"45886","hsa_circ_0007172","hsa-miR-223-3p"
"45887","hsa_circ_0007172","hsa-miR-326"
"45888","hsa_circ_0007172","hsa-miR-330-5p"
"45889","hsa_circ_0007172","hsa-miR-331-3p"
"45890","hsa_circ_0007172","hsa-miR-335-5p"
"45891","hsa_circ_0007172","hsa-miR-346"
"45892","hsa_circ_0007172","hsa-miR-370-3p"
"45893","hsa_circ_0007172","hsa-miR-377-3p"
"45894","hsa_circ_0007172","hsa-miR-384"
"45895","hsa_circ_0007172","hsa-miR-411-5p"
"45896","hsa_circ_0007172","hsa-miR-433-3p"
"45897","hsa_circ_0007172","hsa-miR-494-3p"
"45898","hsa_circ_0007172","hsa-miR-496"
"45899","hsa_circ_0007172","hsa-miR-498-5p"
"45900","hsa_circ_0007172","hsa-miR-502-5p"
"45901","hsa_circ_0007172","hsa-miR-503-5p"
"45902","hsa_circ_0007172","hsa-miR-507"
"45903","hsa_circ_0007172","hsa-miR-508-3p"
"45904","hsa_circ_0007172","hsa-miR-513a-3p"
"45905","hsa_circ_0007172","hsa-miR-513a-5p"
"45906","hsa_circ_0007172","hsa-miR-515-5p"
"45907","hsa_circ_0007172","hsa-miR-516b-5p"
"45908","hsa_circ_0007172","hsa-miR-518a-5p"
"45909","hsa_circ_0007172","hsa-miR-520g-3p"
"45910","hsa_circ_0007172","hsa-miR-520h"
"45911","hsa_circ_0007172","hsa-miR-527"
"45912","hsa_circ_0007172","hsa-miR-543"
"45913","hsa_circ_0007172","hsa-miR-548b-3p"
"45914","hsa_circ_0007172","hsa-miR-548c-3p"
"45915","hsa_circ_0007172","hsa-miR-548g-3p"
"45916","hsa_circ_0007172","hsa-miR-548k"
"45917","hsa_circ_0007172","hsa-miR-548l"
"45918","hsa_circ_0007172","hsa-miR-548m"
"45919","hsa_circ_0007172","hsa-miR-548p"
"45920","hsa_circ_0007172","hsa-miR-555"
"45921","hsa_circ_0007172","hsa-miR-557"
"45922","hsa_circ_0007172","hsa-miR-561-3p"
"45923","hsa_circ_0007172","hsa-miR-566"
"45924","hsa_circ_0007172","hsa-miR-570-3p"
"45925","hsa_circ_0007172","hsa-miR-571"
"45926","hsa_circ_0007172","hsa-miR-574-5p"
"45927","hsa_circ_0007172","hsa-miR-576-3p"
"45928","hsa_circ_0007172","hsa-miR-579-3p"
"45929","hsa_circ_0007172","hsa-miR-581"
"45930","hsa_circ_0007172","hsa-miR-583"
"45931","hsa_circ_0007172","hsa-miR-591"
"45932","hsa_circ_0007172","hsa-miR-595"
"45933","hsa_circ_0007172","hsa-miR-600"
"45934","hsa_circ_0007172","hsa-miR-605-5p"
"45935","hsa_circ_0007172","hsa-miR-615-5p"
"45936","hsa_circ_0007172","hsa-miR-616-3p"
"45937","hsa_circ_0007172","hsa-miR-618"
"45938","hsa_circ_0007172","hsa-miR-620"
"45939","hsa_circ_0007172","hsa-miR-622"
"45940","hsa_circ_0007172","hsa-miR-623"
"45941","hsa_circ_0007172","hsa-miR-625-5p"
"45942","hsa_circ_0007172","hsa-miR-629-5p"
"45943","hsa_circ_0007172","hsa-miR-635"
"45944","hsa_circ_0007172","hsa-miR-636"
"45945","hsa_circ_0007172","hsa-miR-637"
"45946","hsa_circ_0007172","hsa-miR-646"
"45947","hsa_circ_0007172","hsa-miR-649"
"45948","hsa_circ_0007172","hsa-miR-652-3p"
"45949","hsa_circ_0007172","hsa-miR-654-3p"
"45950","hsa_circ_0007172","hsa-miR-662"
"45951","hsa_circ_0007172","hsa-miR-758-3p"
"45952","hsa_circ_0007172","hsa-miR-766-3p"
"45953","hsa_circ_0007172","hsa-miR-873-5p"
"45954","hsa_circ_0007172","hsa-miR-875-5p"
"45955","hsa_circ_0007172","hsa-miR-885-5p"
"45956","hsa_circ_0007172","hsa-miR-888-5p"
"45957","hsa_circ_0007172","hsa-miR-891b"
"45958","hsa_circ_0007172","hsa-miR-938"
"45959","hsa_circ_0007172","hsa-miR-944"
"45960","hsa_circ_0008550","hsa-miR-1238-3p"
"45961","hsa_circ_0008550","hsa-miR-1246"
"45962","hsa_circ_0008550","hsa-miR-1283"
"45963","hsa_circ_0008550","hsa-miR-1290"
"45964","hsa_circ_0008550","hsa-miR-203a-3p"
"45965","hsa_circ_0008550","hsa-miR-338-3p"
"45966","hsa_circ_0008550","hsa-miR-488-3p"
"45967","hsa_circ_0008550","hsa-miR-516a-5p"
"45968","hsa_circ_0008550","hsa-miR-526b-5p"
"45969","hsa_circ_0008550","hsa-miR-578"
"45970","hsa_circ_0008550","hsa-miR-766-3p"
"45971","hsa_circ_0008550","hsa-miR-934"
"45972","hsa_circ_0008550","hsa-miR-942-5p"
"45973","hsa_circ_0008865","hsa-miR-1208"
"45974","hsa_circ_0008865","hsa-miR-1236-3p"
"45975","hsa_circ_0008865","hsa-miR-1251-5p"
"45976","hsa_circ_0008865","hsa-miR-1290"
"45977","hsa_circ_0008865","hsa-miR-1305"
"45978","hsa_circ_0008865","hsa-miR-136-5p"
"45979","hsa_circ_0008865","hsa-miR-515-5p"
"45980","hsa_circ_0008865","hsa-miR-570-3p"
"45981","hsa_circ_0008865","hsa-miR-579-3p"
"45982","hsa_circ_0008865","hsa-miR-616-3p"
"45983","hsa_circ_0008865","hsa-miR-622"
"45984","hsa_circ_0008865","hsa-miR-635"
"45985","hsa_circ_0008865","hsa-miR-651-5p"
"45986","hsa_circ_0008865","hsa-miR-659-3p"
"45987","hsa_circ_0008865","hsa-miR-668-3p"
"45988","hsa_circ_0008865","hsa-miR-885-3p"
"45989","hsa_circ_0008865","hsa-miR-942-5p"
"45990","hsa_circ_0006832","hsa-miR-1208"
"45991","hsa_circ_0006832","hsa-miR-1248"
"45992","hsa_circ_0006832","hsa-miR-1257"
"45993","hsa_circ_0006832","hsa-miR-1273"
"45994","hsa_circ_0006832","hsa-miR-146b-3p"
"45995","hsa_circ_0006832","hsa-miR-153-3p"
"45996","hsa_circ_0006832","hsa-miR-194-5p"
"45997","hsa_circ_0006832","hsa-miR-198"
"45998","hsa_circ_0006832","hsa-miR-338-5p"
"45999","hsa_circ_0006832","hsa-miR-421"
"46000","hsa_circ_0006832","hsa-miR-486-3p"
"46001","hsa_circ_0006832","hsa-miR-498-5p"
"46002","hsa_circ_0006832","hsa-miR-507"
"46003","hsa_circ_0006832","hsa-miR-557"
"46004","hsa_circ_0006832","hsa-miR-561-3p"
"46005","hsa_circ_0006832","hsa-miR-567"
"46006","hsa_circ_0006832","hsa-miR-586"
"46007","hsa_circ_0006832","hsa-miR-625-5p"
"46008","hsa_circ_0006832","hsa-miR-643"
"46009","hsa_circ_0006832","hsa-miR-647"
"46010","hsa_circ_0006832","hsa-miR-649"
"46011","hsa_circ_0006832","hsa-miR-877-5p"
"46012","hsa_circ_0006832","hsa-miR-889-3p"
"46013","hsa_circ_0006889","hsa-miR-1178-3p"
"46014","hsa_circ_0006889","hsa-miR-1224-3p"
"46015","hsa_circ_0006889","hsa-miR-1229-3p"
"46016","hsa_circ_0006889","hsa-miR-1231"
"46017","hsa_circ_0006889","hsa-miR-1280"
"46018","hsa_circ_0006889","hsa-miR-1287-5p"
"46019","hsa_circ_0006889","hsa-miR-140-3p"
"46020","hsa_circ_0006889","hsa-miR-197-3p"
"46021","hsa_circ_0006889","hsa-miR-498-5p"
"46022","hsa_circ_0006889","hsa-miR-507"
"46023","hsa_circ_0006889","hsa-miR-513a-5p"
"46024","hsa_circ_0006889","hsa-miR-520g-3p"
"46025","hsa_circ_0006889","hsa-miR-520h"
"46026","hsa_circ_0006889","hsa-miR-532-3p"
"46027","hsa_circ_0006889","hsa-miR-545-3p"
"46028","hsa_circ_0006889","hsa-miR-548g-3p"
"46029","hsa_circ_0006889","hsa-miR-557"
"46030","hsa_circ_0006889","hsa-miR-564"
"46031","hsa_circ_0006889","hsa-miR-567"
"46032","hsa_circ_0006889","hsa-miR-580-3p"
"46033","hsa_circ_0006889","hsa-miR-607"
"46034","hsa_circ_0006889","hsa-miR-626"
"46035","hsa_circ_0000372","hsa-miR-1180-3p"
"46036","hsa_circ_0000372","hsa-miR-1256"
"46037","hsa_circ_0000372","hsa-miR-1278"
"46038","hsa_circ_0000372","hsa-miR-1304-5p"
"46039","hsa_circ_0000372","hsa-miR-188-3p"
"46040","hsa_circ_0000372","hsa-miR-194-5p"
"46041","hsa_circ_0000372","hsa-miR-330-3p"
"46042","hsa_circ_0000372","hsa-miR-335-5p"
"46043","hsa_circ_0000372","hsa-miR-488-3p"
"46044","hsa_circ_0000372","hsa-miR-495-3p"
"46045","hsa_circ_0000372","hsa-miR-545-3p"
"46046","hsa_circ_0000372","hsa-miR-604"
"46047","hsa_circ_0000372","hsa-miR-607"
"46048","hsa_circ_0000372","hsa-miR-622"
"46049","hsa_circ_0000372","hsa-miR-646"
"46050","hsa_circ_0000372","hsa-miR-647"
"46051","hsa_circ_0000372","hsa-miR-758-3p"
"46052","hsa_circ_0002782","hsa-miR-1179"
"46053","hsa_circ_0002782","hsa-miR-1225-5p"
"46054","hsa_circ_0002782","hsa-miR-1228-3p"
"46055","hsa_circ_0002782","hsa-miR-1236-3p"
"46056","hsa_circ_0002782","hsa-miR-1287-5p"
"46057","hsa_circ_0002782","hsa-miR-1289"
"46058","hsa_circ_0002782","hsa-miR-1299"
"46059","hsa_circ_0002782","hsa-miR-140-3p"
"46060","hsa_circ_0002782","hsa-miR-153-3p"
"46061","hsa_circ_0002782","hsa-miR-155"
"46062","hsa_circ_0002782","hsa-miR-382-5p"
"46063","hsa_circ_0002782","hsa-miR-450b-3p"
"46064","hsa_circ_0002782","hsa-miR-520g-3p"
"46065","hsa_circ_0002782","hsa-miR-520h"
"46066","hsa_circ_0002782","hsa-miR-526b-5p"
"46067","hsa_circ_0002782","hsa-miR-578"
"46068","hsa_circ_0002782","hsa-miR-591"
"46069","hsa_circ_0002782","hsa-miR-607"
"46070","hsa_circ_0002782","hsa-miR-635"
"46071","hsa_circ_0002782","hsa-miR-636"
"46072","hsa_circ_0002782","hsa-miR-638"
"46073","hsa_circ_0002782","hsa-miR-654-3p"
"46074","hsa_circ_0002782","hsa-miR-769-3p"
"46075","hsa_circ_0002782","hsa-miR-885-5p"
"46076","hsa_circ_0004566","hsa-miR-1182"
"46077","hsa_circ_0004566","hsa-miR-1200"
"46078","hsa_circ_0004566","hsa-miR-1203"
"46079","hsa_circ_0004566","hsa-miR-1208"
"46080","hsa_circ_0004566","hsa-miR-1224-3p"
"46081","hsa_circ_0004566","hsa-miR-1225-3p"
"46082","hsa_circ_0004566","hsa-miR-1227-3p"
"46083","hsa_circ_0004566","hsa-miR-1228-3p"
"46084","hsa_circ_0004566","hsa-miR-1231"
"46085","hsa_circ_0004566","hsa-miR-1233-3p"
"46086","hsa_circ_0004566","hsa-miR-1234-3p"
"46087","hsa_circ_0004566","hsa-miR-1238-3p"
"46088","hsa_circ_0004566","hsa-miR-1247-5p"
"46089","hsa_circ_0004566","hsa-miR-1249-3p"
"46090","hsa_circ_0004566","hsa-miR-1252-5p"
"46091","hsa_circ_0004566","hsa-miR-1256"
