ensembl_id,mean,median,longest_isoform,merged,gene_name
ENSG00000207581.1,110,110,110,110,MIR199B
ENSG00000264823.3,84,84,84,84,MIR3154
ENSG00000167110.19,3720,4239,4359,4588,GOLGA2
ENSG00000307791.1,647,647,647,647,ENSG00000307791
ENSG00000175854.15,787,818,1048,1525,SWI5
ENSG00000307771.1,1279,1279,1279,1279,ENSG00000307771
ENSG00000167112.10,5426,5426,5426,5426,TRUB2
ENSG00000272696.1,573,573,573,573,ENSG00000272696
ENSG00000167113.11,977,942,1245,2498,COQ4
ENSG00000167114.13,2393,2393,3229,3229,SLC27A4
ENSG00000223551.1,618,618,618,618,TMSB4XP4
ENSG00000167118.11,1799,1699,3045,4368,URM1
ENSG00000207955.5,1504,1504,1504,1504,MIR219A2HG
ENSG00000284185.1,97,97,97,97,MIR219A2
ENSG00000283335.1,88,88,88,88,MIR219B
ENSG00000302509.1,577,577,577,577,ENSG00000302509
ENSG00000167123.20,3754,3754,5201,5201,CERCAM
ENSG00000273186.1,409,409,409,409,ENSG00000273186
ENSG00000228510.2,1734,1734,1734,1734,ENSG00000228510
ENSG00000136811.17,2785,2569,3890,4635,ODF2
ENSG00000225951.2,542,542,542,542,ODF2-AS1
ENSG00000119392.16,3164,3217,3901,4565,GLE1
ENSG00000228395.4,1513,1513,2067,2682,ENSG00000228395
ENSG00000238406.1,62,62,62,62,RNU7-171P
ENSG00000197694.19,7884,7875,8229,8581,SPTAN1
ENSG00000302521.1,314,314,314,314,ENSG00000302521
ENSG00000280474.1,528,528,528,528,ENSG00000280474
ENSG00000297241.1,557,557,557,557,ENSG00000297241
ENSG00000280758.1,575,575,575,575,ENSG00000280758
ENSG00000119333.12,1823,1823,1823,1823,DYNC2I2
ENSG00000227759.2,527,527,527,527,VTI1BP4
ENSG00000234705.4,536,543,577,849,HMGA1P4
ENSG00000119335.18,1904,1541,2927,4088,SET
ENSG00000305868.1,889,889,889,889,ENSG00000305868
ENSG00000160447.7,3393,3393,3393,3393,PKN3
ENSG00000264438.2,264,264,264,264,RN7SL560P
ENSG00000160446.19,1166,1166,1187,1191,ZDHHC12
ENSG00000223478.3,784,784,784,784,ZDHHC12-DT
ENSG00000160445.11,4293,4293,4293,4293,ZER1
ENSG00000203286.5,282,282,282,282,Metazoa_SRP
ENSG00000306759.1,635,567,788,1095,ENSG00000306759
ENSG00000107021.16,3616,3616,3855,3855,TBC1D13
ENSG00000167136.7,1145,1145,1145,1145,ENDOG
ENSG00000198917.13,4259,4259,4259,4259,SPOUT1
ENSG00000286112.1,6970,6970,6970,6970,KYAT1
ENSG00000171097.14,1861,1971,1989,2362,KYAT1
ENSG00000301746.1,521,521,521,521,ENSG00000301746
ENSG00000136802.12,4371,4334,4619,4742,LRRC8A
ENSG00000310259.1,956,956,956,956,ENSG00000310259
ENSG00000175287.19,1550,1486,2047,2050,PHYHD1
ENSG00000251184.1,378,378,378,378,ENSG00000251184
ENSG00000175283.8,2074,2074,2074,2074,DOLK
ENSG00000095319.14,5689,5689,5689,5689,NUP188
ENSG00000267834.1,497,497,497,497,ENSG00000267834
ENSG00000148341.18,1849,1468,3013,3040,SH3GLB2
ENSG00000148343.19,3623,3623,3637,3693,MIGA2
ENSG00000287234.1,411,411,411,411,ENSG00000287234
ENSG00000167130.18,2103,2103,2169,2169,DOLPP1
ENSG00000095321.18,2306,2529,2768,3408,CRAT
ENSG00000234055.1,241,241,241,241,ENSG00000234055
ENSG00000119383.21,1619,1153,2746,4775,PTPA
ENSG00000235007.3,2039,2039,2039,2039,ENSG00000235007
ENSG00000268707.1,507,507,507,507,ENSG00000268707
ENSG00000188483.8,2710,2710,2710,2710,IER5L
ENSG00000204055.5,2139,2093,3339,4786,IER5L-AS1
ENSG00000303814.1,689,689,689,689,ENSG00000303814
ENSG00000224307.5,1098,1073,1417,3154,LINC02975
ENSG00000303848.1,605,605,605,605,ENSG00000303848
ENSG00000233901.9,1286,974,3145,8917,LINC01503
ENSG00000303832.1,403,403,403,403,ENSG00000303832
ENSG00000296315.1,442,442,442,442,ENSG00000296315
ENSG00000242281.3,292,292,292,292,RN7SL159P
ENSG00000295136.1,572,572,572,572,ENSG00000295136
ENSG00000236146.2,335,335,335,335,ENSG00000236146
ENSG00000307513.1,294,294,294,294,ENSG00000307513
ENSG00000306179.1,1786,1786,1786,1786,ENSG00000306179
ENSG00000294913.1,370,370,370,370,ENSG00000294913
ENSG00000294888.1,1315,1315,1703,2251,ENSG00000294888
ENSG00000302699.1,1688,1688,1688,1688,ENSG00000302699
ENSG00000302716.1,694,694,694,694,ENSG00000302716
ENSG00000230676.2,1630,1630,1846,3010,ENSG00000230676
ENSG00000297491.1,427,427,427,427,ENSG00000297491
ENSG00000226355.2,888,918,946,2308,ENSG00000226355
ENSG00000300826.1,758,758,758,758,ENSG00000300826
ENSG00000309757.1,978,978,978,978,ENSG00000309757
ENSG00000204054.15,2081,1333,9557,11418,LINC00963
ENSG00000261334.1,1934,1934,1934,1934,ENSG00000261334
ENSG00000286078.1,947,947,947,947,ENSG00000286078
ENSG00000304586.1,1076,1076,1076,1076,ENSG00000304586
ENSG00000227619.4,1697,1860,2658,3771,ENSG00000227619
ENSG00000309427.1,486,486,486,486,ENSG00000309427
ENSG00000148335.15,1246,1346,1562,2878,NTMT1
ENSG00000179058.8,1370,1370,1945,1945,C9orf50
ENSG00000309409.1,360,360,360,360,ENSG00000309409
ENSG00000148331.12,3772,4535,4603,4622,ASB6
ENSG00000234789.2,713,713,713,713,ENSG00000234789
ENSG00000167157.11,1305,1305,1305,1305,PRRX2
ENSG00000236024.2,546,546,546,546,PRRX2-AS1
ENSG00000148344.11,1751,1751,1751,1751,PTGES
ENSG00000295529.1,600,600,600,600,ENSG00000295529
ENSG00000233909.1,344,344,344,344,UBE2V1P4
ENSG00000136816.16,2738,2738,2738,2738,TOR1B
ENSG00000298227.1,1228,1228,1228,1228,ENSG00000298227
ENSG00000136827.12,2182,2182,2285,2308,TOR1A
ENSG00000136819.15,1795,1795,1795,1795,C9orf78
ENSG00000136878.14,4378,4371,4470,4568,USP20
ENSG00000276124.1,67,67,67,67,MIR6855
ENSG00000224988.1,341,341,341,341,ENSG00000224988
ENSG00000288956.3,1283,1283,1694,1694,ENSG00000288956
ENSG00000187239.19,3542,2596,5504,6084,FNBP1
ENSG00000288924.1,1758,1758,1758,1758,ENSG00000288924
ENSG00000230684.1,266,266,266,266,ENSG00000230684
ENSG00000270755.1,369,369,369,369,ENSG00000270755
ENSG00000289226.3,560,560,560,560,ENSG00000289226
ENSG00000148358.21,7024,6991,7353,7358,GPR107
ENSG00000223188.1,107,107,107,107,Y_RNA
ENSG00000196979.1,3258,3258,3258,3258,GPRACR
ENSG00000107130.10,3128,3128,5164,5344,NCS1
ENSG00000300266.1,1741,1741,1741,1741,ENSG00000300266
ENSG00000148357.18,11107,15613,15789,16374,HMCN2
ENSG00000264169.2,300,300,300,300,RN7SL665P
ENSG00000130707.18,1684,1548,1973,2036,ASS1
ENSG00000306168.1,792,792,1097,1097,ENSG00000306168
ENSG00000306184.1,748,748,748,748,ENSG00000306184
ENSG00000289933.2,1197,1197,1197,1197,ENSG00000289933
ENSG00000307227.1,543,543,543,543,ENSG00000307227
ENSG00000107164.17,3153,3153,3153,3153,FUBP3
ENSG00000277713.1,67,67,67,67,MIR6856
ENSG00000232172.1,585,585,585,585,ENSG00000232172
ENSG00000130711.5,2068,2068,2478,2481,PRDM12
ENSG00000130713.17,1753,1906,2012,2396,EXOSC2
ENSG00000306514.1,1194,1194,1303,2241,ENSG00000306514
ENSG00000097007.20,6148,6148,6719,6991,ABL1
ENSG00000288570.1,99,99,99,99,ENSG00000288570
ENSG00000224797.1,265,265,265,265,ENSG00000224797
ENSG00000309617.1,947,947,947,947,ENSG00000309617
ENSG00000306257.1,525,525,525,525,ENSG00000306257
ENSG00000188710.3,1032,1032,1653,1653,QRFP
ENSG00000130720.13,2879,3119,3650,3818,FIBCD1
ENSG00000236658.2,519,519,519,519,FIBCD1-AS1
ENSG00000050555.19,7455,7455,7455,7455,LAMC3
ENSG00000302556.1,698,698,698,698,ENSG00000302556
ENSG00000252582.1,139,139,139,139,ENSG00000252582
ENSG00000126878.13,2207,3284,3515,3818,AIF1L
ENSG00000126883.19,6229,7037,7568,7931,NUP214
ENSG00000252622.1,102,102,102,102,RNU6-881P
ENSG00000236986.6,883,885,931,1889,ENSG00000236986
ENSG00000246851.1,3084,3084,3084,3084,ENSG00000246851
ENSG00000288727.3,636,636,636,636,ENSG00000288727
ENSG00000226987.1,559,559,559,559,ENSG00000226987
ENSG00000309344.1,927,927,927,927,ENSG00000309344
ENSG00000126882.14,3255,3659,3927,4772,FAM78A
ENSG00000294653.1,335,335,335,335,ENSG00000294653
ENSG00000286547.2,733,733,733,733,ENSG00000286547
ENSG00000160539.6,1518,1518,2065,2400,PLPP7
ENSG00000300582.1,1015,1015,1015,1015,ENSG00000300582
ENSG00000285287.1,653,653,653,653,ENSG00000285287
ENSG00000289000.2,1317,1317,1317,1317,ENSG00000289000
ENSG00000288701.1,10549,11238,11253,11279,PRRC2B
ENSG00000291303.1,90,90,90,90,ENSG00000291303
ENSG00000288841.1,429,429,429,429,ENSG00000288841
ENSG00000235284.1,86,86,86,86,SNORD62A
ENSG00000231587.1,86,86,86,86,SNORD62B
ENSG00000176868.3,2713,2713,2713,2713,ENSG00000176868
ENSG00000130714.19,2534,2493,3309,3516,POMT1
ENSG00000230289.2,617,617,617,617,ENSG00000230289
ENSG00000130717.13,2097,2088,2162,2204,UCK1
ENSG00000283526.2,2498,2498,2498,2498,PRRT1B
ENSG00000107263.19,6317,6212,6760,7122,RAPGEF1
ENSG00000240853.3,300,300,300,300,RN7SL328P
ENSG00000303508.1,550,550,550,550,ENSG00000303508
ENSG00000231018.1,244,244,244,244,EIF4A1P3
ENSG00000212395.1,99,99,99,99,ENSG00000212395
ENSG00000302199.1,1453,1453,1453,1453,ENSG00000302199
ENSG00000236687.2,1405,1405,1405,1405,ENSG00000236687
ENSG00000160563.14,1313,1281,2042,3518,MED27
ENSG00000300382.1,459,459,459,459,ENSG00000300382
ENSG00000307955.1,472,472,472,472,ENSG00000307955
ENSG00000196358.12,4673,4673,4673,4673,NTNG2
ENSG00000295851.1,830,830,1060,1583,ENSG00000295851
ENSG00000107290.14,11101,11101,11101,11101,SETX
ENSG00000303195.1,957,957,957,957,ENSG00000303195
ENSG00000303215.1,364,364,364,364,ENSG00000303215
ENSG00000125482.13,2461,2461,3143,3154,TTF1
ENSG00000188523.9,1481,1725,1818,2149,CFAP77
ENSG00000252521.1,50,50,50,50,RNU5D-2P
ENSG00000303739.1,766,766,766,766,ENSG00000303739
ENSG00000125492.11,1906,1906,1906,1906,BARHL1
ENSG00000125485.18,2633,2408,4159,5356,DDX31
ENSG00000125484.12,5014,5014,8612,9041,GTF3C4
ENSG00000165695.10,1579,1579,1579,1579,AK8
ENSG00000224992.2,1019,1019,1019,1019,ENSG00000224992
ENSG00000310322.1,641,641,641,641,ENSG00000310322
ENSG00000165698.16,1890,2242,2536,2823,SPACA9
ENSG00000165699.16,4495,3146,8715,10521,TSC1
ENSG00000165702.15,1872,1798,2449,2545,GFI1B
ENSG00000263816.1,65,65,65,65,MIR548AW
ENSG00000234907.1,157,157,157,157,ENSG00000234907
ENSG00000238558.1,62,62,62,62,RNU7-21P
ENSG00000307636.1,1250,1250,1250,1250,ENSG00000307636
ENSG00000305661.1,774,774,774,774,ENSG00000305661
ENSG00000196205.8,1389,1389,1389,1389,EEF1A1P5
ENSG00000288989.3,649,649,649,649,ENSG00000288989
ENSG00000148308.18,2028,2048,2110,2441,GTF3C5
ENSG00000273932.1,64,64,64,64,MIR6877
ENSG00000296375.1,225,225,225,225,ENSG00000296375
ENSG00000170835.17,2381,2381,2381,2381,CEL
ENSG00000290769.1,1831,1831,2414,3593,ENSG00000290769
ENSG00000170827.10,1125,1125,1125,1125,CELP
ENSG00000160271.16,3541,3691,3801,4499,RALGDS
ENSG00000285245.1,3705,3705,3705,3705,ENSG00000285245
ENSG00000298803.1,576,576,576,576,ENSG00000298803
ENSG00000148288.13,1374,1449,2870,3459,GBGT1
ENSG00000171102.16,829,829,961,962,OBP2B
ENSG00000119440.8,505,505,505,505,LCN1P1
ENSG00000175164.16,1038,1147,1577,1914,ABO
ENSG00000201843.1,94,94,94,94,Y_RNA
ENSG00000204031.3,223,223,223,223,LCN1P2
ENSG00000148296.7,4235,4235,4235,4235,SURF6
ENSG00000201451.1,97,97,97,97,Y_RNA
ENSG00000148297.16,3430,3886,4367,7094,MED22
ENSG00000230064.1,476,476,476,476,RPL21P81
ENSG00000148303.17,783,783,887,887,RPL7A
ENSG00000206611.1,75,75,75,75,SNORD24
ENSG00000200831.1,74,74,74,74,SNORD36B
ENSG00000199744.1,73,73,73,73,SNORD36A
ENSG00000252542.1,66,66,66,66,SNORD36C
ENSG00000148290.10,1041,1041,1092,1092,SURF1
ENSG00000148291.10,833,833,833,833,SURF2
ENSG00000148248.14,2343,2896,3200,3396,SURF4
ENSG00000198870.8,2826,2826,2826,2826,STKLD1
ENSG00000148300.12,2112,2112,2326,2415,REXO4
ENSG00000160323.19,3373,4339,4934,5313,ADAMTS13
ENSG00000160325.15,2781,2778,2880,2941,CACFD1
ENSG00000160326.14,2396,2396,2491,2491,SLC2A6
ENSG00000296035.1,1293,1293,1293,1293,ENSG00000296035
ENSG00000187616.5,831,831,831,831,MYMK
ENSG00000197859.11,3984,3971,4270,4677,ADAMTSL2
ENSG00000196990.10,2732,2732,2778,3000,FAM163B
ENSG00000303903.1,671,671,671,671,ENSG00000303903
ENSG00000261018.1,1990,1990,1990,1990,ENSG00000261018
ENSG00000123454.12,2745,2745,2745,2745,DBH
ENSG00000225756.1,2139,2139,2139,2139,DBH-AS1
ENSG00000123453.19,2327,2266,3344,4928,SARDH
ENSG00000160293.17,4881,4851,5101,5131,VAV2
ENSG00000302189.1,918,918,918,918,ENSG00000302189
ENSG00000306694.1,1205,1295,1408,1898,ENSG00000306694
ENSG00000235106.11,3991,3991,5682,5799,BRD3OS
ENSG00000169925.17,4095,4095,5661,6141,BRD3
ENSG00000235138.1,2112,2112,2112,2112,ENSG00000235138
ENSG00000271525.1,541,541,541,541,ARF4P1
ENSG00000273249.2,1018,1124,1266,1951,WDR5-DT
ENSG00000196363.10,3157,3157,3157,3157,WDR5
ENSG00000295288.1,930,609,1575,2186,ENSG00000295288
ENSG00000221676.1,126,126,126,126,RNU6ATAC
ENSG00000295241.1,676,676,693,766,ENSG00000295241
ENSG00000295355.1,658,658,684,1065,ENSG00000295355
ENSG00000273473.1,572,572,572,572,ENSG00000273473
ENSG00000295264.1,830,836,1004,1977,ENSG00000295264
ENSG00000289220.2,1192,1192,1282,1816,ENSG00000289220
ENSG00000295308.1,974,810,1436,1907,ENSG00000295308
ENSG00000299910.1,928,795,1348,1711,ENSG00000299910
ENSG00000299928.1,768,768,827,897,ENSG00000299928
ENSG00000301231.1,894,894,894,894,ENSG00000301231
ENSG00000223729.2,892,892,892,892,LINC02247
ENSG00000279929.1,1951,1951,1951,1951,ENSG00000279929
ENSG00000186350.12,3965,3965,5537,6406,RXRA
ENSG00000263897.1,62,62,62,62,MIR4669
ENSG00000228877.3,1295,1364,1878,5642,ENSG00000228877
ENSG00000297129.1,614,614,614,614,ENSG00000297129
ENSG00000227150.2,526,526,526,526,ENSG00000227150
ENSG00000306512.1,849,849,849,849,ENSG00000306512
ENSG00000130635.17,8442,8442,8442,8511,COL5A1
ENSG00000204011.5,566,566,566,566,COL5A1-AS1
ENSG00000286502.1,4479,4479,4479,4479,ENSG00000286502
ENSG00000264744.1,72,72,72,72,MIR3689C
ENSG00000265872.1,78,78,78,78,MIR3689A
ENSG00000265848.1,74,74,74,74,MIR3689D1
ENSG00000264163.1,148,148,148,148,MIR3689B
ENSG00000264136.1,80,80,80,80,MIR3689D2
ENSG00000266827.1,72,72,72,72,MIR3689E
ENSG00000266514.1,66,66,66,66,MIR3689F
ENSG00000308035.1,1268,1268,1268,1268,ENSG00000308035
ENSG00000232355.2,240,240,240,240,ENSG00000232355
ENSG00000160339.16,1002,1002,1062,1062,FCN2
ENSG00000085265.12,7588,7588,7588,7588,FCN1
ENSG00000236403.3,995,910,1269,2512,ENSG00000236403
ENSG00000298953.1,2025,2025,2025,2025,ENSG00000298953
ENSG00000298967.1,666,666,666,666,ENSG00000298967
ENSG00000299681.1,1446,1446,1446,1446,ENSG00000299681
ENSG00000279935.1,2897,2897,2897,2897,ENSG00000279935
ENSG00000130558.20,1637,1057,2782,4684,OLFM1
ENSG00000307225.1,1259,1259,1259,1259,ENSG00000307225
ENSG00000227958.2,657,700,746,1235,ENSG00000227958
ENSG00000233936.1,886,886,886,886,ENSG00000233936
ENSG00000303496.1,637,635,720,1520,ENSG00000303496
ENSG00000178243.4,1924,1924,1924,1924,LINC02907
ENSG00000309826.1,624,624,624,624,ENSG00000309826
ENSG00000235572.4,674,674,674,674,ENSG00000235572
ENSG00000296740.1,1040,1040,1175,1731,ENSG00000296740
ENSG00000296725.1,947,947,1178,1634,ENSG00000296725
ENSG00000298217.1,2424,2424,2424,2424,ENSG00000298217
ENSG00000225361.5,1793,1362,2919,4408,PPP1R26-AS1
ENSG00000224682.1,1359,1359,1359,1359,SOCS5P2
ENSG00000299651.1,740,740,740,740,ENSG00000299651
ENSG00000196422.11,4721,4744,4951,5295,PPP1R26
ENSG00000160345.13,911,781,1278,1430,PIERCE1
ENSG00000122140.13,1549,1549,1640,1640,MRPS2
ENSG00000226706.1,1117,1117,1117,1117,ENSG00000226706
ENSG00000298424.1,330,330,330,330,ENSG00000298424
ENSG00000160349.10,781,781,787,789,LCN1
ENSG00000296759.1,532,532,532,532,ENSG00000296759
ENSG00000122136.14,733,705,914,1035,OBP2A
ENSG00000122133.17,848,836,992,1041,PAEP
ENSG00000237339.5,1675,1675,2471,2628,LINC01502
ENSG00000300457.1,705,705,714,1040,ENSG00000300457
ENSG00000224045.2,526,526,526,526,PAEPP1
ENSG00000290889.1,169,169,169,169,ENSG00000290889
ENSG00000236543.3,1544,1544,1544,1544,ENSG00000236543
ENSG00000204007.8,1534,1534,1534,1534,GLT6D1
ENSG00000148386.10,1597,1597,1597,1597,LCN9
ENSG00000308691.1,749,749,749,749,ENSG00000308691
ENSG00000294419.1,1449,1449,1449,1449,ENSG00000294419
ENSG00000165643.11,1677,1677,1987,1987,SOHLH1
ENSG00000107147.14,4568,4195,7123,7893,KCNT1
ENSG00000302946.1,661,661,706,958,ENSG00000302946
ENSG00000130559.19,6600,6054,8018,8051,CAMSAP1
ENSG00000238058.3,866,852,1057,1840,CAMSAP1-DT
ENSG00000304450.1,344,344,344,344,ENSG00000304450
ENSG00000130560.9,1860,1860,1860,1860,UBAC1
ENSG00000297301.1,661,661,661,661,ENSG00000297301
ENSG00000309851.1,477,477,477,477,ENSG00000309851
ENSG00000148411.8,6852,6852,6903,6903,NACC2
ENSG00000306375.1,365,365,365,365,ENSG00000306375
ENSG00000260193.2,1585,1585,1585,1585,LINC02846
ENSG00000238227.8,2815,2815,2827,3195,TMEM250
ENSG00000275329.2,954,708,2828,3816,ENSG00000275329
ENSG00000305829.1,837,837,837,837,ENSG00000305829
ENSG00000303985.1,639,639,639,639,ENSG00000303985
ENSG00000107187.17,2505,2434,2698,3139,LHX3
ENSG00000165661.18,4501,4501,4501,4501,QSOX2
ENSG00000299478.1,417,417,417,417,ENSG00000299478
ENSG00000260220.7,5731,3918,10119,10823,CCDC187
ENSG00000279813.1,1228,1228,1228,1228,ENSG00000279813
ENSG00000283769.1,1994,1994,1994,1994,ENSG00000283769
ENSG00000306667.1,791,791,791,791,ENSG00000306667
ENSG00000262075.4,1407,735,5021,5254,DKFZP434A062
ENSG00000160360.13,2441,2192,3566,5138,GPSM1
ENSG00000213221.5,3015,3015,3096,3099,DNLZ
ENSG00000289701.1,4059,4059,4059,4059,ENSG00000289701
ENSG00000300558.1,1401,1401,1407,2719,ENSG00000300558
ENSG00000187796.16,1962,1962,2111,2123,CARD9
ENSG00000165684.6,4797,4693,5010,5053,SNAPC4
ENSG00000165689.17,2278,2314,2391,2391,ENTR1
ENSG00000165688.14,2486,2151,3223,3293,PMPCA
ENSG00000148384.14,3366,3366,3417,3417,INPP5E
ENSG00000148396.19,7286,8806,9018,9940,SEC16A
ENSG00000196366.3,2573,2573,2573,2573,C9orf163
ENSG00000148400.13,8968,9448,9568,9724,NOTCH1
ENSG00000263403.1,59,59,59,59,MIR4673
ENSG00000227512.1,864,864,864,864,ENSG00000227512
ENSG00000237886.3,1295,1088,2120,3553,NALT1
ENSG00000265181.1,87,87,87,87,MIR4674
ENSG00000297687.1,1350,1350,1350,1350,ENSG00000297687
ENSG00000303889.1,1569,1569,1569,1569,ENSG00000303889
ENSG00000279141.5,1918,1559,3402,3857,LINC01451
ENSG00000303931.1,891,891,891,891,ENSG00000303931
ENSG00000305617.1,2031,2031,2031,2031,ENSG00000305617
ENSG00000305632.1,322,322,322,322,ENSG00000305632
ENSG00000305600.1,1328,1328,1328,1328,ENSG00000305600
ENSG00000228401.8,926,717,1612,1786,ENSG00000228401
ENSG00000172889.16,1673,1644,2125,2560,EGFL7
ENSG00000199161.1,85,85,85,85,MIR126
ENSG00000169692.14,1468,1468,1546,1546,AGPAT2
ENSG00000301427.1,1194,1194,1194,1194,ENSG00000301427
ENSG00000301382.1,921,921,966,1691,ENSG00000301382
ENSG00000301452.1,613,613,613,613,ENSG00000301452
ENSG00000301408.1,812,812,816,871,ENSG00000301408
ENSG00000165716.11,2384,2384,2410,3394,DIPK1B
ENSG00000233016.10,1184,1035,2357,3835,SNHG7
ENSG00000280496.1,136,136,136,136,SNORA17B
ENSG00000276161.1,130,130,130,130,SNORA17B
ENSG00000274998.1,133,133,133,133,SNORA17A
ENSG00000281808.1,132,132,132,132,ENSG00000281808
ENSG00000274356.1,411,411,411,411,ENSG00000274356
ENSG00000187922.14,1058,615,1995,2085,LCN10
ENSG00000204003.8,2420,2420,2420,2420,ENSG00000204003
ENSG00000267206.6,861,861,1015,1287,LCN6
ENSG00000299551.1,634,634,634,634,ENSG00000299551
ENSG00000278756.1,78,78,78,78,MIR6722
ENSG00000204001.10,761,761,884,977,LCN8
ENSG00000177984.7,767,767,767,767,LCN15
ENSG00000224662.2,280,280,280,280,ATP6V1G1P3
ENSG00000244187.8,839,839,839,839,TMEM141
ENSG00000272896.1,735,735,735,735,ENSG00000272896
ENSG00000213213.14,1716,1716,1716,1716,CCDC183
ENSG00000273066.5,4244,4244,4244,4244,ENSG00000273066
ENSG00000272679.1,561,561,561,561,ENSG00000272679
ENSG00000228544.1,2386,2386,2386,2386,CCDC183-AS1
ENSG00000196642.19,2199,1820,3104,3749,RABL6
ENSG00000213212.3,1963,1963,1963,1963,NCLP1
ENSG00000265806.1,67,67,67,67,MIR4292
ENSG00000232434.3,4642,4642,4642,4642,AJM1
ENSG00000288873.3,676,676,882,1237,ENSG00000288873
ENSG00000054148.18,781,781,985,987,PHPT1
ENSG00000177943.14,3788,3788,3895,3918,MAMDC4
ENSG00000107223.13,753,790,809,1222,EDF1
ENSG00000127191.18,2266,2266,2266,2266,TRAF2
ENSG00000305683.1,612,612,612,612,ENSG00000305683
ENSG00000266507.1,71,71,71,71,MIR4479
ENSG00000213590.2,1322,1322,1322,1322,ENSG00000213590
ENSG00000260190.1,820,820,820,820,ENSG00000260190
ENSG00000159069.14,2362,2362,2362,2362,FBXW5
ENSG00000176919.13,881,881,881,881,C8G
ENSG00000184925.12,732,732,732,732,LCN12
ENSG00000297111.1,867,867,867,867,ENSG00000297111
ENSG00000198454.3,978,978,978,978,LINC02692
ENSG00000107317.13,812,812,812,812,PTGDS
ENSG00000284341.1,989,989,989,989,ENSG00000284341
ENSG00000214402.7,1836,1836,1836,1836,LCNL1
ENSG00000148362.11,808,808,808,808,PAXX
ENSG00000169583.13,809,809,809,809,CLIC3
ENSG00000302952.1,1019,1019,1019,1019,ENSG00000302952
ENSG00000107331.18,8118,8103,8151,8316,ABCA2
ENSG00000180539.8,2997,2997,4990,4990,LINC02908
ENSG00000180549.8,1662,1662,1662,1662,FUT7
ENSG00000279073.3,765,765,765,765,ENSG00000279073
ENSG00000107281.10,1831,1831,2187,2494,NPDC1
ENSG00000054179.12,1801,1801,2102,2102,ENTPD2
ENSG00000236394.2,580,580,580,580,ENSG00000236394
ENSG00000229257.3,1028,1028,1028,1028,ENSG00000229257
ENSG00000304611.1,645,645,645,645,ENSG00000304611
ENSG00000186193.9,3814,3814,3814,3814,SAPCD2
ENSG00000231864.2,748,748,748,748,ENSG00000231864
ENSG00000308017.1,1157,1157,1157,1157,ENSG00000308017
ENSG00000308002.1,517,517,517,517,ENSG00000308002
ENSG00000197355.11,3275,3275,3349,3597,UAP1L1
ENSG00000268996.3,1872,1872,1872,1872,MAN1B1-DT
ENSG00000177239.16,2754,2698,3432,3566,MAN1B1
ENSG00000199411.1,86,86,86,86,SNORD62
ENSG00000176978.16,1573,1586,1601,1601,DPP7
ENSG00000299654.1,742,660,923,1387,ENSG00000299654
ENSG00000176884.17,4123,4079,4775,5250,GRIN1
ENSG00000184709.7,1209,1209,1209,1209,LRRC26
ENSG00000261793.1,460,460,460,460,ENSG00000261793
ENSG00000263697.1,85,85,85,85,MIR3621
ENSG00000185863.8,590,590,590,590,TMEM210
ENSG00000176248.9,2655,2655,2655,2655,ANAPC2
ENSG00000176101.12,793,793,863,867,SSNA1
ENSG00000176058.13,2659,2659,2659,2659,TPRN
ENSG00000187713.7,1567,1567,1567,1567,TMEM203
ENSG00000188566.15,2864,2406,4817,4849,NDOR1
ENSG00000284976.2,1868,1868,1868,1868,ENSG00000284976
ENSG00000212864.4,1433,1433,1732,1744,RNF208
ENSG00000300379.1,1007,1007,1007,1007,ENSG00000300379
ENSG00000302646.1,795,795,888,999,ENSG00000302646
ENSG00000197191.7,762,762,762,762,CYSRT1
ENSG00000233198.4,1569,1569,1569,1569,RNF224
ENSG00000198569.10,2100,2124,2162,2304,SLC34A3
ENSG00000188229.6,1563,1563,1563,1563,TUBB4B
ENSG00000188163.8,1091,1091,1091,1091,CIMIP2A
ENSG00000304822.1,650,650,650,650,ENSG00000304822
ENSG00000275549.1,1701,1701,1701,1701,STPG3-AS1
ENSG00000197768.11,1103,1095,1207,1207,STPG3
ENSG00000188986.9,2540,2540,2540,2540,NELFB
