STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0001663,ENSG00000146433,protein_coding,TMEM181,8.356895572505234,9.911834634354737,9.283880299545292,9.78092458050547,9.681506039394202,9.406637755618576,8.313714811590348,9.526848180369967,9.626763224799502,9.015619653768473,10.38421183041595,9.245551265938126,9.530721462348149,9.382792146682402,10.102564235534105,10.82092376747196,9.776499322271455,10.101143578627857,10.917298026994654,8.384664010055165,10.335564075366571,9.565481056163517,9.324641562691221,9.484149173260112,10.331203780096747,8.542588729885074,8.146185785169287,10.730150252531917,9.57618270977156,8.88228750265764,9.86635309822691,9.912503002759765,10.257011475908335,9.426169822419812,10.118502954487408,10.264778629396083,11.320449278258533,7.729962887177085,9.686816993320386,0.0,0.0,8.973173275443324,9.858135061281537,7.961520104568098,10.511018651539304,9.227050381328938,8.83101504938799,9.086775385123346,11.456825321892307,0.0,10.63555953235057,10.126195335194543,7.387302574690498,9.69437549898563,8.72917894750997,7.995451754698366,0.0,8.375109912208043,9.905513114724583,9.180005587164787,9.816305891451583,9.505587180741683,0.0,9.833145834476431,8.765320747061358,10.537770480701806,8.635991569275946,10.114465927163076,9.670227685819256,10.69376974292256,9.205923021946484,9.505195061888012,8.94805795329462,9.773346732338474
-,,ENSG00000144026,protein_coding,ZNF514,10.05428559568583,9.038613032002557,9.283880299545292,9.394405960167818,0.0,9.18459956795914,9.311445947597255,9.678655688199665,8.628586933721074,10.014225269556352,8.801406679343803,7.6653344815977285,8.795055602527105,0.0,9.103875838047209,9.904094677056882,0.0,8.965215384520212,9.695899933106078,8.023326710610668,10.228734753707451,9.002490515191154,9.739116458487766,8.637762944560345,8.63328159886127,9.12626098608798,8.881112952930781,8.645445102752364,7.994995217913961,0.0,9.544811359786497,9.912503002759765,10.344404963730051,8.107383920875295,10.565615814829503,9.20715475179369,10.321013298701757,8.726561110755444,10.364232326748471,8.63980368640587,0.0,8.559092342266252,8.952603979390432,9.279971295870386,9.926550391228428,9.811210178541504,8.247635639450548,9.086775385123346,8.956718148253062,10.898901341992596,7.833635683227869,9.64128476779632,9.965065999564434,8.112891426593219,8.72917894750997,9.72845458594415,8.841629308902313,9.957172664232532,10.227140329660173,0.0,8.23454022964834,8.828705639512563,10.627179249476793,7.8378829148020905,8.543480804582634,10.730294242720415,9.482375818026151,9.115766758814134,10.155148508866843,0.0,9.468550211050443,0.0,9.362365002327216,0.0
-,hsa_circ_0001829,ENSG00000022567,protein_coding,SLC45A4,9.676180971096034,11.808858750676414,10.945260870419597,10.780104387040216,10.043685640324474,10.405574532425485,9.895651366706426,10.056761010431641,9.112971923812054,10.129595170809996,8.801406679343803,9.981565840635694,10.908032290636735,11.518624770769199,9.910106602400521,10.193327500532707,11.7752650754622,11.68523015236465,10.280282492769503,10.603660844844423,10.528069583735807,10.25865074518119,11.197473406315659,9.22151760550461,10.800377951489313,10.627089883694715,11.804452726051448,11.034843047477333,11.199395998328006,11.46469999220834,11.29833900095546,10.590013433965591,10.649048161862796,11.802986656460421,10.118502954487408,9.52859458991811,12.419684050720745,10.86143048424445,10.364232326748471,10.37423523822476,9.60306812751051,11.292803020654596,11.254060731390297,11.043866948350406,11.173619378742234,10.640582444976259,9.907349271205263,11.784968274089014,11.82867744750649,11.483611961967231,8.830470042557913,10.777802544342883,8.704050958707887,12.522953280458669,9.313007797679322,11.049361922865526,10.539890284289404,10.246415378671179,7.910018800220115,12.762686315438584,9.716884512781753,11.148093103050936,0.0,10.639822759255681,11.240645058988889,10.190111831165153,10.770690108959371,11.33611448917185,10.517437398145056,10.77172641093703,10.052833761692236,11.503705319471422,10.44866695603658,11.509157874704647
-,hsa_circ_0000343,ENSG00000074201,protein_coding,CLNS1A,10.353591445061229,10.91108560689185,11.220768058279093,9.394405960167818,9.873931486210521,11.121365309178044,10.558058275486504,10.999527162332388,11.303579991406874,11.183375030371012,10.869330201262065,10.118939631326576,9.793430751553823,0.0,10.909356676996286,10.434146020095692,11.819646722292818,10.963048862501157,11.86447137592625,11.585924786134342,9.33668014613625,11.28404649399321,11.825287791557326,9.635950805477076,11.089737474242916,9.710362682293207,10.644486221569675,11.227402168917465,9.31352624963661,10.754531406708361,11.187353515277607,11.174663910291859,11.210637199307737,10.803390358322252,10.828491556119692,11.079847597938993,9.684209808961352,11.156742757327285,10.364232326748471,11.752077800217496,10.187412135191957,11.05843924203962,10.474265637860873,11.541167285416373,11.385038313015805,11.099767569971535,10.051596094433325,10.407110634853034,10.954538818452379,10.898901341992596,10.287883539936265,10.903264946742857,11.838484980099679,10.331183388191537,11.185826377506412,11.69066356085657,11.08707202765919,10.487240747983776,10.605374161867744,11.085071053615607,11.52301437535399,11.362130220575924,13.041475421852368,10.832354806667675,11.164728433256286,10.730294242720415,9.482375818026151,11.19178331951947,10.62046300942331,10.611358818403737,11.68934173868636,11.166801072922574,11.218757881704066,11.094285353681368
-,hsa_circ_0007693,ENSG00000117419,protein_coding,ERI3,8.940390506291182,8.041353774973034,8.700074560722527,9.941216619136028,9.681506039394202,9.18459956795914,10.11782740601864,9.357167623665365,9.889493454889317,9.237613817116257,9.063902050128975,10.359748118725951,8.211716124831712,10.38171119731179,9.103875838047209,10.055947190386533,9.776499322271455,9.449817253556574,0.0,0.0,9.114659556606828,9.179043674953693,10.06070688594516,8.774937157735241,9.439078563777764,9.999556152278823,10.142361369970775,9.965209916055578,9.31352624963661,9.296560471732828,8.867897903600458,9.176535045199161,9.065881433547823,8.690601603598028,8.661340668041529,9.621581904295333,9.973397549881831,7.991864258542983,9.365326446944627,9.37532180143402,0.0,9.779297394114026,9.595411514408013,8.958623267125434,9.512006963100305,8.643291099083491,9.36055469223352,8.672622040512374,8.373206707274337,0.0,9.151764174910218,9.64128476779632,9.70232024755281,9.69437549898563,8.72917894750997,0.0,9.425543196051903,0.0,8.90701657395643,9.501436148496493,9.23214326481242,8.093853825738703,0.0,9.15602259058006,6.966230874776991,9.31667146152712,10.012269801412577,7.535995887148824,9.670227685819256,9.694640502000313,9.468550211050443,8.921224868839252,9.683854649480612,0.0
-,hsa_circ_0084615,ENSG00000198363,protein_coding,ASPH,10.745646311095463,10.358894178407528,10.784882275960188,10.44774173548196,11.043002048617723,11.298168345708351,11.064734700133982,10.443465385986762,10.473948853478259,11.128951106119182,11.061878873076763,10.118939631326576,11.014893864322906,11.965952614907447,10.802499173491043,10.434146020095692,10.360913399211064,10.641301435433105,11.967538185022196,10.76583363635751,10.335564075366571,11.28404649399321,11.06003131389624,8.900193556907743,11.27408260814561,10.86141829717192,11.414631379350883,10.96448810075292,10.990038490179158,10.295412916235827,11.243913249187317,11.837398967112106,11.385654333160671,11.057016736503362,11.302200584771663,11.292749836314085,10.972679820464862,9.862205733709946,9.949559626405646,11.221748964995143,10.187412135191957,10.556220739127795,11.235689775092643,12.125968409732796,9.249367692398083,11.163869325693556,11.86775809472245,11.406579295422327,10.177450426517407,12.22037601986873,9.151764174910218,11.71029699221565,11.549065903554638,9.110283391916543,12.249633562573951,10.797952815968268,11.231398775339207,11.178735514298483,11.548346056541048,10.985582815235892,10.815505573649006,10.591998884657949,0.0,10.832354806667675,10.999745358216671,10.190111831165153,11.954652159173802,9.94470359383556,11.188448367431459,10.611358818403737,11.73995274789478,10.504202071221451,10.531071764237758,10.509652752884248
+,hsa_circ_0035189,ENSG00000156958,protein_coding,GALK2,9.813524175745203,9.622660793467945,10.282722609403658,9.86329563111357,10.573779723537186,9.599017101212779,9.311445947597255,9.678655688199665,9.889493454889317,9.237613817116257,9.647965711305186,9.245551265938126,0.0,10.229828249355634,10.424229866767487,9.541954739991446,8.364200819098228,9.811928818952879,10.110502498448774,6.808308928922428,9.8505837801168,9.607246829470323,9.324641562691221,10.220308753663922,10.090399281156163,9.540652930135721,8.881112952930781,9.229206180860249,9.57618270977156,8.88228750265764,10.351338248440628,9.398571246937475,9.065881433547823,8.107383920875295,8.98255592880966,10.829995436311778,9.32214067850893,9.987607436475933,0.0,10.37423523822476,0.0,8.973173275443324,9.995497263358528,10.76390545256179,9.734117078783813,9.641485894850618,9.65970341706986,10.2552255902665,9.692521842887958,0.0,10.997928067713625,9.319808248714255,10.286705382864332,9.69437549898563,10.633574334990413,10.493288889889126,10.424493819747912,10.246415378671179,10.227140329660173,0.0,10.15700588748048,9.505587180741683,0.0,9.6407266848395,9.763662039924862,9.731143240034895,9.120381894815589,10.114465927163076,9.850591598315226,9.846469485669457,9.883078527727328,10.089495644777738,9.821198704648413,8.19167758411379
+,hsa_circ_0008679,ENSG00000216937,protein_coding,CCDC7,9.162363348442645,7.459126820399111,7.703539291813925,9.1537875829162,9.45940640755744,9.768735388095536,8.897165132845815,9.164836770967801,10.391546361612942,9.015619653768473,10.062553580723437,8.982992134851168,9.209280905070056,8.647266559637972,10.102564235534105,10.318755696574359,9.94624153894971,8.965215384520212,10.110502498448774,8.536235381532954,7.534892663639163,9.233399274631505,0.0,8.12474122419687,9.953028082365824,9.999556152278823,9.558036976230547,8.231608026419284,9.31352624963661,0.0,10.63125126715755,8.179026122679188,9.716978895014744,9.688854672833896,0.0,9.708937010481597,9.836037529177467,10.260380903849024,10.823365404903411,9.37532180143402,0.0,9.557178575399238,8.53853677757187,10.27881046343266,7.930990952122637,9.449098841562405,0.0,9.89299274011931,8.373206707274337,0.0,8.416488528826296,10.126195335194543,9.70232024755281,9.69437549898563,9.313007797679322,10.575695444844344,9.647635873465564,9.37293564727708,11.074602183536358,9.986294155709777,9.716884512781753,8.507570575249634,0.0,9.6407266848395,8.957551326972462,9.31667146152712,8.898421439660588,9.404800482016219,9.570818485573628,8.848035717729887,8.470585146257465,11.006410225553772,8.685607641494192,0.0
+,hsa_circ_0000940,ENSG00000007047,protein_coding,MARK4,9.813524175745203,8.455021553603327,9.02130870977667,9.1537875829162,10.873162513854464,9.18459956795914,10.480108925544494,10.356067296033183,9.889493454889317,10.428913962103616,8.066595213626705,9.245551265938126,10.377851228361259,10.06005341570552,9.687964069597665,9.541954739991446,9.584089219288122,8.644008741240457,10.110502498448774,8.798621962085209,10.335564075366571,9.687317190037529,0.0,8.486162239763967,9.217032500563423,10.539684055347148,9.7277493067039,10.228003756913111,7.581841525331869,9.296560471732828,11.128485603109231,10.04987043168767,9.258189974383853,9.688854672833896,9.82928470439936,9.322444197705783,10.68333272955616,10.65004881456018,9.949559626405646,10.637088470602563,0.0,10.141502589269988,8.276278140120793,10.126936397504533,10.09631066467966,10.100424792784441,10.906597910772142,9.408172727003318,8.373206707274337,10.898901341992596,10.52871408711291,0.0,10.37974260033041,10.10897760443996,9.313007797679322,10.106573695445658,9.840056102589648,9.957172664232532,9.713082912621726,9.764138769944607,8.71859785031036,9.675291636604863,0.0,10.00289508943937,9.863087065163887,10.190111831165153,9.120381894815589,9.851691781509855,9.086150265491618,9.694640502000313,9.205923021946484,0.0,10.268232345871253,8.774994348335584
-,hsa_circ_0003459,ENSG00000122912,protein_coding,SLC25A16,0.0,0.0,7.703539291813925,9.501168030105578,8.875468202401668,9.18459956795914,9.311445947597255,7.363752024124817,9.626763224799502,8.018404385620464,7.484320858283094,7.6653344815977285,8.211716124831712,9.06140422291614,8.689712078455239,8.736050602160825,10.098098387907756,8.965215384520212,9.433213380038787,8.798621962085209,7.534892663639163,7.941425541076598,9.324641562691221,8.774937157735241,8.954482856446557,9.12626098608798,8.146185785169287,9.229206180860249,9.57618270977156,9.296560471732828,9.130417558081508,9.590949102448851,8.843937606270782,9.104765901910259,9.245114916149518,8.209593560041066,7.520409478532281,9.862205733709946,8.36751220118155,9.05393668142661,0.0,0.0,8.760374823127314,9.542618861330988,9.926550391228428,9.641485894850618,7.6650445225081825,8.672622040512374,9.371029569991098,0.0,8.416488528826296,9.319808248714255,8.966508691484352,10.430644399947434,9.313007797679322,8.9926223208878,10.424493819747912,9.37293564727708,0.0,9.986294155709777,9.716884512781753,9.091211115982826,10.627179249476793,8.834726590123232,9.656874496593318,9.054089472643373,7.901441586889104,9.752267633665308,8.934442078221332,9.110548235114905,9.883078527727328,0.0,9.532046438145674,0.0
+,hsa_circ_0000741,ENSG00000181222,protein_coding,POLR2A,10.260555547996344,8.455021553603327,9.02130870977667,9.394405960167818,10.195552041338201,0.0,8.634735789012836,9.357167623665365,10.211117309887202,9.59965271477442,9.285909323087264,10.466584896044498,9.530721462348149,10.759973255652117,8.106495471218993,8.736050602160825,10.476306225234595,9.449817253556574,9.695899933106078,8.384664010055165,10.528069583735807,8.48015867990234,0.0,8.486162239763967,10.331203780096747,10.539684055347148,8.881112952930781,10.228003756913111,0.0,10.465210355148223,8.54674159153879,11.6769806755306,7.847073865123273,10.010433127586065,10.466148135027357,9.943143667135477,8.102750303404706,9.310387901185468,11.064251008387085,10.052578860869012,11.601676145114412,9.971737236033372,8.124791993945841,10.76390545256179,0.0,10.100424792784441,9.467313126365712,10.2552255902665,10.177450426517407,0.0,9.151764174910218,10.903264946742857,9.38082502513933,10.982852791667352,10.814039737439163,8.730154245920286,10.646736267855205,8.375109912208043,8.90701657395643,9.501436148496493,11.037783627620001,8.093853825738703,0.0,8.420741966523686,10.655980635183651,0.0,9.312702913222886,9.404800482016219,8.572714255888911,10.845685731547109,9.205923021946484,11.006410225553772,11.115709227271921,10.357759609318684
+,hsa_circ_0008620,ENSG00000164252,protein_coding,AGGF1,9.162363348442645,9.26061349324636,8.28619289658619,10.08546676236027,9.681506039394202,7.604587227734436,10.217276517671932,9.164836770967801,10.211117309887202,9.237613817116257,10.062553580723437,9.467604109426384,9.793430751553823,8.064102048932583,9.687964069597665,9.541954739991446,9.776499322271455,9.449817253556574,9.695899933106078,9.912353587247901,9.114659556606828,9.79966067437524,8.740803611171732,9.898682966710469,9.439078563777764,9.710362682293207,9.143637301821375,11.034843047477333,9.798305109262593,9.296560471732828,10.935932581711599,9.590949102448851,9.8423669164292,10.010433127586065,9.467167656903257,9.791303399417664,0.0,10.046444282965085,9.365326446944627,10.222352914445082,9.60306812751051,9.971737236033372,8.952603979390432,8.958623267125434,10.385577643943007,9.641485894850618,7.985550254925819,9.408172727003318,8.956718148253062,10.898901341992596,8.830470042557913,9.64128476779632,8.38298744143544,9.846204450668361,9.897214036170226,10.493288889889126,10.161669350246775,9.78742906793656,9.490976942630143,9.986294155709777,9.080406697541811,10.089887943554896,0.0,8.420741966523686,9.863087065163887,8.73283973727827,8.635991569275946,9.851691781509855,9.932966944149884,9.846469485669457,9.468550211050443,10.089495644777738,9.683854649480612,9.189208274821361
