STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
-,hsa_circ_0006137,ENSG00000198604,protein_coding,BAZ1A,8.771350142951176,9.017728684788226,8.013759657880687,9.675945505537074,9.18014458324865,8.892947417904727,8.675123708925288,9.859363506541525,8.682025859454406,10.535935837056176,9.095162600536044,0.0,8.691491680199947,8.380038247859787,9.523741158614435,8.562588304551765,7.3146086466707505,10.872353594349262,9.120515243857357,9.87362758349038,9.223894377154755,8.572232957902177,8.87980401014655,9.125056487074737,10.169332930450981,7.843675086264515,10.18491171892399,9.821014562025475,10.263574143207343,8.510837905224415,8.401599009927368,8.361604372756622,8.634469552556117,0.0,7.975500624019335,9.643974680283238,9.274439298053046,7.930292722506258,9.220173462966631,9.355110221934824,8.667164791463668,10.536173529480987,0.0,0.0,9.373531814808764,9.327410766793747,10.306238891521065,8.402508660362686,8.420086769920033,8.782247387880377,10.069241987451514,10.17438614184337,9.489683491235631,9.307616532614945,0.0,8.829652919855082,8.538314474084725,8.726895684273753,8.307002179764364,8.260060662792283,8.343326850926417,10.42297675014087,9.197456944763045,9.72086967857284,8.681239850959084,10.497521726085749
+,hsa_circ_0000741,ENSG00000181222,protein_coding,POLR2A,8.450247232149405,9.017728684788226,9.388832087042623,10.18998947132888,0.0,8.630519845184518,9.351871477891015,10.751731290995151,8.098818572932657,8.731008175774928,10.472049988791522,9.44493911213838,9.689745827531677,8.380038247859787,10.52276085562831,8.475363927256767,8.479490005011503,10.325220959354503,10.53393186697375,8.875164623251438,10.222687516033098,0.0,10.462723346020642,8.541385308058304,11.671022373219053,7.843675086264515,10.004504716815644,10.457874735323026,9.941939425756418,8.09711816930656,9.306497337174356,11.058327974103845,10.047236340354859,11.594413303703028,9.971195171957559,8.116862032694323,10.758367717149683,0.0,10.09354264181572,9.461868063296118,10.249759393830056,10.173881012375297,0.0,9.147681405715671,9.373531814808764,10.977955518086526,10.80840406677327,8.7235838009458,10.639166056613382,8.36830175383757,8.900994584983275,9.497063126071627,11.032684677227454,8.088256500966045,0.0,8.415672004169595,10.650803612399475,0.0,9.304722726145034,9.394995011345005,8.56508455489204,10.837751509872366,9.197456944763045,10.999971584582996,11.111332762895586,10.345629510905523
-,hsa_circ_0006618,ENSG00000138674,protein_coding,SEC31A,9.448183386290216,9.017728684788226,9.687988801136067,9.86837010413783,9.594560198699748,9.891429217466197,9.159541780710585,10.510875314647944,9.417585743127193,9.899045660750481,7.777185934393096,9.44493911213838,9.689745827531677,9.208217435431425,9.523741158614435,9.720942736501781,9.21483790226846,10.325220959354503,10.341425792651961,9.721795353130213,10.544374117499409,0.0,9.294075661656597,9.347079746957611,8.586873963262784,9.576237630014026,10.097526337936566,9.972858148900636,8.622209762058906,9.967750446530044,9.306497337174356,9.680898390626874,0.0,0.0,9.55663669124149,8.405423424954458,9.537085377131023,9.511306820399072,9.63460609953986,10.177274334971251,0.0,10.173881012375297,0.0,9.410291816670979,8.95921913515195,9.84131008410026,9.307377871382531,7.98889163191127,7.8372286729953355,7.785520507663936,9.899484833717615,9.17563407486459,9.227050381328938,8.823100091782917,0.0,9.635648239276449,8.760152434193941,7.730296672814382,7.311550310783533,9.394995011345005,8.56508455489204,9.517005366317068,9.874607055361956,9.2361265398849,8.943688391362933,9.177089769246765
+,hsa_circ_0058493,ENSG00000144468,protein_coding,RHBDD1,10.254652898372617,10.394526460124743,10.93490335794667,9.453847004251998,9.18014458324865,9.628698579559611,10.74282145345455,8.639040452656399,10.553938120470816,10.313705360216352,9.095162600536044,10.723828886368013,9.911888668788176,10.161233065979241,9.523741158614435,9.117760099706025,9.629268297247227,9.947046657427771,9.342537339732095,8.875164623251438,9.638328572070067,10.569387417355543,10.614624205227967,11.181985150817662,10.491010432875726,9.954313055617495,9.798269898491771,9.458900118547582,10.012258907288327,11.031128902725714,9.399464331352204,10.528113905423613,8.051321051274714,10.18015319646096,10.292835779345282,10.615076101500039,0.0,9.511306820399072,9.220173462966631,8.656046694475664,10.539050554697711,9.688953662777395,10.903034953650984,7.82956366778016,8.95921913515195,9.689481724163722,9.529444961646435,9.570063098023365,10.416924397483266,8.36830175383757,0.0,10.17438614184337,9.904219213584335,9.669680593468227,10.04191356819633,10.287065273072923,10.03830172638375,10.424976166460896,10.695627251609821,10.578219066512771,10.562224865983803,9.517005366317068,9.197456944763045,11.234331166128149,9.165662191682337,10.497521726085749
-,hsa_circ_0004374,ENSG00000166855,protein_coding,CLPX,8.771350142951176,0.0,8.27586342455868,10.038123598349637,0.0,8.309501521643949,9.351871477891015,9.374557801332676,8.682025859454406,9.314838462980443,9.77224495510405,8.960340036427954,8.108272921986705,9.015920754487064,8.11196653349749,9.058974610768892,8.768261530288871,9.947046657427771,10.234596122768657,9.552083902091239,9.223894377154755,6.994831240225487,8.296371986401109,9.709157464083683,9.392619969710957,9.254781933801166,10.004504716815644,8.6530819061534,9.321240614935366,0.0,9.720965111234298,10.528113905423613,8.634469552556117,0.0,0.0,8.530599687965365,8.539025966503592,7.930292722506258,9.442220279524253,9.461868063296118,9.66538923215067,0.0,10.903034953650984,9.147681405715671,9.69502484306446,8.521739107819238,9.307377871382531,9.859224581219502,10.291489446783036,0.0,9.222318968942048,8.76142793163439,9.811210178541504,9.085603508737467,0.0,8.829652919855082,7.542189747530814,9.310722738157985,8.890445444979472,8.936366751545956,8.56508455489204,8.8401144449963,9.682181505731121,9.913301037402606,9.942222686065277,0.0
-,hsa_circ_0001810,ENSG00000140396,protein_coding,NCOA2,9.769698357477171,7.699969584416641,9.273534196843846,9.675945505537074,9.594560198699748,8.892947417904727,10.051461751141405,8.639040452656399,8.098818572932657,7.734399494761298,9.095162600536044,9.222891644961985,9.427060761289539,8.53160823266306,9.982638149109375,9.51766834033286,9.629268297247227,8.948507472474928,10.53393186697375,9.721795353130213,9.80805241598061,8.572232957902177,9.615544052664303,9.8609881910327,10.491010432875726,10.16057002512139,8.422348464245477,9.821014562025475,9.790099294000994,9.967750446530044,8.985138742608262,10.817442874544103,0.0,0.0,10.140960465194935,9.52864772342918,8.539025966503592,9.248667741476957,9.804329423712934,9.355110221934824,0.0,8.369644991855829,0.0,7.82956366778016,7.962114777577239,9.105392573680575,8.723553452029543,9.208035205303599,9.832489440450484,8.782247387880377,10.898729365199552,9.759764740190194,9.227050381328938,9.958865106437095,0.0,0.0,7.955290911274612,10.531816410778239,9.304722726145034,9.105964512645649,9.662587254287448,9.517005366317068,10.459057193411931,7.917782503578286,8.360190108368045,8.179579889904135
+,hsa_circ_0005644,ENSG00000151687,protein_coding,ANKAR,9.90705162509148,7.699969584416641,10.731481619301471,10.774540232325727,10.50057970635016,10.306086916870004,10.051461751141405,9.374557801332676,8.098818572932657,10.535935837056176,9.941986631938008,11.390937563951589,10.426012488640913,10.698497827503544,9.109356824793894,10.17299460707876,9.11547564017496,10.209837450214815,9.534904611182485,10.25178427258796,8.961342433229479,8.986322567137936,10.29292612718852,11.238544796020939,10.905797296157115,10.061124383509036,9.557556372956643,9.651288918999095,11.078642688662638,9.830390988608567,10.485795768622292,11.058327974103845,10.631744269589877,11.401834875780091,10.292835779345282,10.264831791698567,9.537085377131023,10.925108224412426,10.334347583911851,9.11450260422712,8.083975667517997,10.173881012375297,10.903034953650984,9.147681405715671,9.181197418438616,9.519775109850743,11.305669064211786,10.64706631140882,10.831698052561102,11.101551629755864,9.222318968942048,9.17563407486459,10.363240157612166,10.746750501210945,11.04122913611402,0.0,9.651700686139204,10.184158855636712,8.628018925341975,10.888376532636917,10.799119484070795,10.42297675014087,9.874607055361956,10.912552771086634,10.880120625175481,10.345629510905523
+,hsa_circ_0002590,ENSG00000078140,protein_coding,UBE2K,9.90705162509148,9.694756456164743,10.009567045953998,9.675945505537074,9.76427784594801,10.55383449020583,8.675123708925288,0.0,9.680268507221745,8.731008175774928,9.357757289920322,8.960340036427954,9.427060761289539,9.208217435431425,9.693448372506557,9.280980565850244,9.47746760028988,9.433099729320334,9.342537339732095,9.137686864427128,8.961342433229479,7.57601830242671,10.100445324544761,9.347079746957611,8.586873963262784,9.576237630014026,9.098842526485521,9.236849329731598,9.080642509067893,9.678563956085886,9.56915195119514,0.0,8.051321051274714,0.0,9.971195171957559,9.467332101727909,0.0,9.511306820399072,8.222590381033658,9.741614909404333,9.081314784238913,9.95169672770957,0.0,0.0,9.373531814808764,8.842881924330259,9.307377871382531,10.64706631140882,8.420086769920033,9.103519966758297,10.221110788668303,9.497063126071627,8.90572402111608,9.307616532614945,0.0,8.829652919855082,10.120687664006871,8.726895684273753,8.307002179764364,9.520347308475456,9.456410213339316,10.101311346960184,9.460081736857006,9.2361265398849,8.360190108368045,9.983376179615794
+,hsa_circ_0007846,ENSG00000038532,protein_coding,CLEC16A,9.617878889170761,9.694756456164743,9.273534196843846,9.453847004251998,10.178900547410159,9.766036419641878,10.051461751141405,10.510875314647944,9.417585743127193,7.734399494761298,10.356657412099649,9.44493911213838,8.691491680199947,10.065104638262243,8.846844738496173,9.643035195801938,9.891999055100165,9.625483904997095,10.440887332605241,10.943211141304525,9.80805241598061,9.79245785758998,9.615544052664303,8.127637975686671,8.908051454149291,9.254781933801166,9.557556372956643,9.651288918999095,9.868016038986516,9.967750446530044,10.099082177498305,9.359409642690794,9.048599196072768,9.595812307905282,10.430234747980998,9.114261172484888,11.120752699910486,10.09561020211127,9.442220279524253,11.11254920457659,10.249759393830056,9.367462468958406,0.0,9.632381308213896,10.179954290519763,10.326287499333041,9.307377871382531,8.7235838009458,9.640070393621219,9.103519966758297,9.899484833717615,10.17438614184337,10.363240157612166,9.49997699697254,0.0,9.828066592156835,10.03830172638375,0.0,8.628018925341975,10.104654808504424,8.757253411484228,9.838539585009814,10.333619481712754,9.2361265398849,10.05758709522177,9.983376179615794
-,hsa_circ_0005939,ENSG00000105983,protein_coding,LMBR1,9.448183386290216,9.694756456164743,9.273534196843846,9.453847004251998,10.178900547410159,10.306086916870004,9.159541780710585,11.138557525029041,9.09618495019657,9.729309522120593,8.359954533188159,9.80704912430341,11.010625395814731,10.01452666140312,9.982638149109375,10.3550496638357,10.591854655127795,10.209837450214815,0.0,10.25178427258796,10.097266390324299,10.30654288893496,10.29292612718852,9.709157464083683,9.90654907356009,10.061124383509036,9.90506936046255,9.821014562025475,9.941939425756418,10.677683436537407,10.153481243297177,10.942907132959993,9.3699823031554,0.0,9.971195171957559,9.943196818637524,8.953093497385382,9.511306820399072,9.63460609953986,9.741614909404333,9.66538923215067,9.367462468958406,10.903034953650984,9.632381308213896,10.279407050777756,9.327410766793747,10.04343235360713,9.98462601676429,9.15536662813001,9.36611719639052,9.899484833717615,10.981205904838214,10.363240157612166,9.958865106437095,0.0,9.828066592156835,9.651700686139204,10.184158855636712,10.695627251609821,9.635673398281856,10.214561768641872,10.42297675014087,10.459057193411931,10.497764737037246,9.679481540441826,10.175843095311892
+,hsa_circ_0006987,ENSG00000126261,protein_coding,UBA2,9.255833324293311,8.282617464547613,9.93564012420698,9.19122398591719,8.596425046558116,9.307226016671486,9.936097821941651,11.051134679046857,10.264644747846031,8.731008175774928,8.359954533188159,10.096262895043388,9.10565651723385,7.215516162235142,9.109356824793894,8.382524734373858,10.164755732701153,9.795205949829985,8.536848134175676,9.87362758349038,10.724832705189426,9.79245785758998,9.615544052664303,9.125056487074737,9.170585240270496,8.578126297322063,9.268475145336778,9.236849329731598,10.477537059605428,8.09711816930656,9.20712440094192,9.680898390626874,9.3699823031554,0.0,8.558551176588011,9.897440401161305,9.537085377131023,10.09561020211127,9.956171155041266,9.461868063296118,8.667164791463668,9.367462468958406,0.0,0.0,9.69502484306446,9.84131008410026,8.309653137042018,9.208035205303599,10.002238615429631,9.588197267883663,8.48696270952631,9.759764740190194,10.427322873020879,10.084275180893208,10.04191356819633,9.997815227247374,9.536372926793248,9.725192178730167,8.890445444979472,9.394995011345005,9.215775443526667,9.68671156092717,10.333619481712754,10.37232455888833,8.681239850959084,0.0
-,hsa_circ_0008319,ENSG00000128881,protein_coding,TTBK2,9.448183386290216,9.864488016552544,10.856941787276744,10.568216056520447,9.916115034577425,9.628698579559611,9.67335792385379,9.374557801332676,8.098818572932657,9.729309522120593,10.231226553565445,10.806243653472313,9.427060761289539,9.295536794636421,9.109356824793894,9.602444764535926,10.306656904507953,10.531521890912057,10.703748745228811,9.87362758349038,9.80805241598061,10.072278654735873,9.294075661656597,8.541385308058304,9.170585240270496,10.57529236836239,9.682927701607017,10.351038432918292,8.943405418714319,10.093161262766387,9.791273031439362,10.358311024344589,10.368891709538335,0.0,9.971195171957559,10.190892925062368,9.95163732093067,9.733416799032435,10.441182968161863,10.51143556286196,10.249759393830056,9.688953662777395,0.0,9.994547382236574,9.373531814808764,9.519775109850743,9.721845993130964,7.406765883950762,9.15536662813001,9.103519966758297,11.06857040127034,9.17563407486459,8.49168885556846,10.405937463385403,10.04191356819633,8.415672004169595,7.955290911274612,10.184158855636712,9.626194497806102,10.182588355762244,10.45538305827715,9.68671156092717,10.459057193411931,8.914796406755553,10.05758709522177,0.0
-,hsa_circ_0087357,ENSG00000135018,protein_coding,UBQLN1,10.534552406812063,10.501365105478598,10.93490335794667,10.568216056520447,11.293707454786311,10.627787083830253,11.10520443072675,10.858586727854114,10.553938120470816,11.25176258208404,10.578892639560015,11.028520970828,10.911139669385987,10.666096080858482,10.610166011247943,10.775908468847598,10.663958841226158,10.084417306433608,9.704613503918777,10.798898358628994,10.807247505258632,10.89112560983607,10.614624205227967,10.625883987809575,10.905797296157115,10.776802888861155,11.003802301048566,10.737801628858548,10.320112531287807,10.093161262766387,10.952643472858782,10.16582294311007,10.631744269589877,11.179531316346788,10.292835779345282,11.496818766207808,10.410671545315708,11.448444344323933,10.09354264181572,10.046148461197589,9.887527823676976,10.366369968106577,10.903034953650984,10.14640904707236,11.729332142507864,11.103426791647115,10.80840406677327,10.791370534360874,9.832489440450484,10.686732967252365,0.0,11.26118787539644,10.903466220811065,11.498481853771848,0.0,10.287065273072923,9.95092463071,11.678123296822518,11.303010769310466,11.42579650981998,11.339434816939947,10.42297675014087,10.87383844310332,10.720014612096078,9.679481540441826,11.698591422374355
